action,timestamp,output,input,setpoint,setdegree,heading
forward,1460702107671,0,0,0,24.793581437043912,24.793581437043912
forward,1460702107682,0,0,0,24.793581437043912,24.793581437043912
forward,1460702107688,0,0,0,24.793581437043912,24.793581437043912
forward,1460702107693,0,0,0,24.793581437043912,24.793581437043912
forward,1460702107699,0,0,0,24.793581437043912,24.793581437043912
forward,1460702107705,0,0,0,24.793581437043912,24.793581437043912
forward,1460702107710,0,0,0,24.793581437043912,24.793581437043912
forward,1460702107716,0.7058095540292797,0.014116191080585594,0,24.793581437043912,24.807697628124497
forward,1460702107721,0.7058095540292797,0.014116191080585594,0,24.793581437043912,24.807697628124497
forward,1460702107726,0.7058095540292797,0.014116191080585594,0,24.793581437043912,24.807697628124497
forward,1460702107732,0.7058095540292797,0.014116191080585594,0,24.793581437043912,24.807697628124497
forward,1460702107738,0.7058095540292797,0.014116191080585594,0,24.793581437043912,24.807697628124497
forward,1460702107744,0.7058095540292797,0.014116191080585594,0,24.793581437043912,24.807697628124497
forward,1460702107750,0.7058095540292797,0.014116191080585594,0,24.793581437043912,24.807697628124497
forward,1460702107756,0.7058095540292797,0.014116191080585594,0,24.793581437043912,24.807697628124497
forward,1460702107763,0.7058095540292797,0.014116191080585594,0,24.793581437043912,24.807697628124497
forward,1460702107770,255,8.314823031430507,0,24.793581437043912,33.10840446847442
forward,1460702107778,255,8.314823031430507,0,24.793581437043912,33.10840446847442
forward,1460702107787,255,8.314823031430507,0,24.793581437043912,33.10840446847442
forward,1460702107792,255,8.314823031430507,0,24.793581437043912,33.10840446847442
forward,1460702107797,255,8.314823031430507,0,24.793581437043912,33.10840446847442
forward,1460702107802,255,8.314823031430507,0,24.793581437043912,33.10840446847442
forward,1460702107808,255,8.314823031430507,0,24.793581437043912,33.10840446847442
forward,1460702107814,255,8.314823031430507,0,24.793581437043912,33.10840446847442
forward,1460702107819,255,8.314823031430507,0,24.793581437043912,33.10840446847442
forward,1460702107826,255,8.314823031430507,0,24.793581437043912,33.10840446847442
forward,1460702107833,255,8.314823031430507,0,24.793581437043912,33.10840446847442
forward,1460702107838,255,8.314823031430507,0,24.793581437043912,33.10840446847442
forward,1460702107843,113.44352070664794,2.2688704141329588,0,24.793581437043912,27.06245185117687
forward,1460702107848,113.44352070664794,2.2688704141329588,0,24.793581437043912,27.06245185117687
forward,1460702107853,113.44352070664794,2.2688704141329588,0,24.793581437043912,27.06245185117687
forward,1460702107860,113.44352070664794,2.2688704141329588,0,24.793581437043912,27.06245185117687
forward,1460702107866,113.44352070664794,2.2688704141329588,0,24.793581437043912,27.06245185117687
forward,1460702107874,113.44352070664794,2.2688704141329588,0,24.793581437043912,27.06245185117687
forward,1460702107880,113.44352070664794,2.2688704141329588,0,24.793581437043912,27.06245185117687
forward,1460702107885,113.44352070664794,2.2688704141329588,0,24.793581437043912,27.06245185117687
forward,1460702107890,113.44352070664794,2.2688704141329588,0,24.793581437043912,27.06245185117687
forward,1460702107896,93.27242588610946,1.8654485177221893,0,24.793581437043912,26.6590299547661
forward,1460702107901,93.27242588610946,1.8654485177221893,0,24.793581437043912,26.6590299547661
forward,1460702107906,93.27242588610946,1.8654485177221893,0,24.793581437043912,26.6590299547661
forward,1460702107911,93.27242588610946,1.8654485177221893,0,24.793581437043912,26.6590299547661
forward,1460702107916,93.27242588610946,1.8654485177221893,0,24.793581437043912,26.6590299547661
forward,1460702107921,93.27242588610946,1.8654485177221893,0,24.793581437043912,26.6590299547661
forward,1460702107927,93.27242588610946,1.8654485177221893,0,24.793581437043912,26.6590299547661
forward,1460702107934,93.27242588610946,1.8654485177221893,0,24.793581437043912,26.6590299547661
forward,1460702107940,93.27242588610946,1.8654485177221893,0,24.793581437043912,26.6590299547661
forward,1460702107950,93.27242588610946,1.8654485177221893,0,24.793581437043912,26.6590299547661
forward,1460702107961,93.27242588610946,1.8654485177221893,0,24.793581437043912,26.6590299547661
forward,1460702107967,93.27242588610946,1.8654485177221893,0,24.793581437043912,26.6590299547661
forward,1460702107973,79.36691245455201,1.5873382490910402,0,24.793581437043912,26.380919686134952
forward,1460702107982,79.36691245455201,1.5873382490910402,0,24.793581437043912,26.380919686134952
forward,1460702107986,79.36691245455201,1.5873382490910402,0,24.793581437043912,26.380919686134952
forward,1460702107991,79.36691245455201,1.5873382490910402,0,24.793581437043912,26.380919686134952
forward,1460702107996,79.36691245455201,1.5873382490910402,0,24.793581437043912,26.380919686134952
forward,1460702108001,79.36691245455201,1.5873382490910402,0,24.793581437043912,26.380919686134952
forward,1460702108006,79.36691245455201,1.5873382490910402,0,24.793581437043912,26.380919686134952
forward,1460702108011,79.36691245455201,1.5873382490910402,0,24.793581437043912,26.380919686134952
forward,1460702108019,79.36691245455201,1.5873382490910402,0,24.793581437043912,26.380919686134952
forward,1460702108035,79.36691245455201,1.5873382490910402,0,24.793581437043912,26.380919686134952
forward,1460702108044,79.36691245455201,1.5873382490910402,0,24.793581437043912,26.380919686134952
forward,1460702108050,65.65566410168238,1.3131132820336475,0,24.793581437043912,26.10669471907756
forward,1460702108055,65.65566410168238,1.3131132820336475,0,24.793581437043912,26.10669471907756
forward,1460702108060,65.65566410168238,1.3131132820336475,0,24.793581437043912,26.10669471907756
forward,1460702108065,65.65566410168238,1.3131132820336475,0,24.793581437043912,26.10669471907756
forward,1460702108072,65.65566410168238,1.3131132820336475,0,24.793581437043912,26.10669471907756
forward,1460702108078,65.65566410168238,1.3131132820336475,0,24.793581437043912,26.10669471907756
forward,1460702108084,65.65566410168238,1.3131132820336475,0,24.793581437043912,26.10669471907756
