action,timestamp,output,input,setpoint,setdegree,heading
forward,1460731459665,NaN,0,0,24.573975236910986,24.573975236910986
forward,1460731459676,0,0,0,24.573975236910986,24.573975236910986
forward,1460731459683,0,0,0,24.573975236910986,24.573975236910986
forward,1460731459688,0,0,0,24.573975236910986,24.573975236910986
forward,1460731459694,0,0,0,24.573975236910986,24.573975236910986
forward,1460731459700,0,0,0,24.573975236910986,24.573975236910986
forward,1460731459705,0,0,0,24.573975236910986,24.573975236910986
forward,1460731459711,12.419999889243627,0.24839999778487254,0,24.573975236910986,24.325575239126113
forward,1460731459717,12.419999889243627,0.24839999778487254,0,24.573975236910986,24.325575239126113
forward,1460731459722,12.419999889243627,0.24839999778487254,0,24.573975236910986,24.325575239126113
forward,1460731459727,12.419999889243627,0.24839999778487254,0,24.573975236910986,24.325575239126113
forward,1460731459733,12.419999889243627,0.24839999778487254,0,24.573975236910986,24.325575239126113
forward,1460731459740,12.419999889243627,0.24839999778487254,0,24.573975236910986,24.325575239126113
forward,1460731459747,12.419999889243627,0.24839999778487254,0,24.573975236910986,24.325575239126113
forward,1460731459753,12.419999889243627,0.24839999778487254,0,24.573975236910986,24.325575239126113
forward,1460731459758,12.419999889243627,0.24839999778487254,0,24.573975236910986,24.325575239126113
forward,1460731459764,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459769,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459774,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459779,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459784,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459789,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459796,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459803,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459808,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459813,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459819,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459825,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459830,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459836,255,-7.957655617504837,0,24.573975236910986,32.53163085441582
forward,1460731459841,18.350054234187674,0.3670010846837535,0,24.573975236910986,24.206974152227232
