action,timestamp,output,input,setpoint,setdegree,heading
rotate,1460730822366,0,100.00000000000003,0,335.4005520248211,235.40055202482105
rotate,1460730822377,255,100.00000000000003,0,335.4005520248211,235.40055202482105
rotate,1460730822384,255,100.00000000000003,0,335.4005520248211,235.40055202482105
rotate,1460730822389,255,100.78987235572762,0,335.4005520248211,234.61067966909346
rotate,1460730822394,255,100.78987235572762,0,335.4005520248211,234.61067966909346
rotate,1460730822400,255,100.78987235572762,0,335.4005520248211,234.61067966909346
rotate,1460730822406,255,100.78987235572762,0,335.4005520248211,234.61067966909346
rotate,1460730822411,255,100.78987235572762,0,335.4005520248211,234.61067966909346
rotate,1460730822416,255,100.78987235572762,0,335.4005520248211,234.61067966909346
rotate,1460730822422,255,100.78987235572762,0,335.4005520248211,234.61067966909346
rotate,1460730822427,255,100.78987235572762,0,335.4005520248211,234.61067966909346
rotate,1460730822432,255,100.78987235572762,0,335.4005520248211,234.61067966909346
rotate,1460730822438,255,86.79344237680255,0,335.4005520248211,248.60710964801854
rotate,1460730822445,255,86.79344237680255,0,335.4005520248211,248.60710964801854
rotate,1460730822452,255,86.79344237680255,0,335.4005520248211,248.60710964801854
rotate,1460730822459,255,86.79344237680255,0,335.4005520248211,248.60710964801854
rotate,1460730822464,255,86.79344237680255,0,335.4005520248211,248.60710964801854
rotate,1460730822470,255,86.79344237680255,0,335.4005520248211,248.60710964801854
rotate,1460730822475,255,86.79344237680255,0,335.4005520248211,248.60710964801854
rotate,1460730822480,255,86.79344237680255,0,335.4005520248211,248.60710964801854
rotate,1460730822485,255,86.79344237680255,0,335.4005520248211,248.60710964801854
rotate,1460730822490,255,86.79344237680255,0,335.4005520248211,248.60710964801854
rotate,1460730822495,255,86.79344237680255,0,335.4005520248211,248.60710964801854
rotate,1460730822504,255,86.79344237680255,0,335.4005520248211,248.60710964801854
rotate,1460730822509,255,86.79344237680255,0,335.4005520248211,248.60710964801854
rotate,1460730822514,255,103.51581393743345,0,335.4005520248211,231.88473808738763
rotate,1460730822521,255,103.51581393743345,0,335.4005520248211,231.88473808738763
