action,timestamp,output,input,setpoint,setdegree,heading
rotate,1460731426187,NaN,-100,0,21.12918928961119,281.1291892896112
rotate,1460731426198,255,-100,0,21.12918928961119,281.1291892896112
rotate,1460731426205,255,-100,0,21.12918928961119,281.1291892896112
rotate,1460731426211,255,-99.5457706849241,0,21.12918928961119,281.5834186046871
rotate,1460731426218,255,-99.5457706849241,0,21.12918928961119,281.5834186046871
rotate,1460731426225,255,-99.5457706849241,0,21.12918928961119,281.5834186046871
rotate,1460731426231,255,-99.5457706849241,0,21.12918928961119,281.5834186046871
rotate,1460731426236,255,-99.5457706849241,0,21.12918928961119,281.5834186046871
rotate,1460731426241,255,-99.5457706849241,0,21.12918928961119,281.5834186046871
rotate,1460731426247,255,-99.5457706849241,0,21.12918928961119,281.5834186046871
rotate,1460731426253,255,-99.5457706849241,0,21.12918928961119,281.5834186046871
rotate,1460731426258,255,-99.0895545783016,0,21.12918928961119,282.0396347113096
rotate,1460731426265,255,-99.0895545783016,0,21.12918928961119,282.0396347113096
rotate,1460731426271,255,-99.0895545783016,0,21.12918928961119,282.0396347113096
rotate,1460731426279,255,-99.0895545783016,0,21.12918928961119,282.0396347113096
rotate,1460731426284,255,-99.0895545783016,0,21.12918928961119,282.0396347113096
rotate,1460731426289,255,-99.0895545783016,0,21.12918928961119,282.0396347113096
rotate,1460731426294,255,-99.0895545783016,0,21.12918928961119,282.0396347113096
rotate,1460731426300,255,-99.0895545783016,0,21.12918928961119,282.0396347113096
rotate,1460731426306,255,-99.0895545783016,0,21.12918928961119,282.0396347113096
rotate,1460731426311,255,-99.0895545783016,0,21.12918928961119,282.0396347113096
rotate,1460731426316,255,-99.0895545783016,0,21.12918928961119,282.0396347113096
rotate,1460731426321,255,-99.0895545783016,0,21.12918928961119,282.0396347113096
rotate,1460731426328,255,-99.0895545783016,0,21.12918928961119,282.0396347113096
rotate,1460731426333,255,-95.01811204853334,0,21.12918928961119,286.11107724107785
rotate,1460731426338,255,-95.01811204853334,0,21.12918928961119,286.11107724107785
rotate,1460731426345,255,-95.01811204853334,0,21.12918928961119,286.11107724107785
rotate,1460731426350,255,-95.01811204853334,0,21.12918928961119,286.11107724107785
rotate,1460731426355,255,-95.01811204853334,0,21.12918928961119,286.11107724107785
rotate,1460731426360,255,-95.01811204853334,0,21.12918928961119,286.11107724107785
rotate,1460731426365,255,-95.01811204853334,0,21.12918928961119,286.11107724107785
rotate,1460731426370,255,-95.01811204853334,0,21.12918928961119,286.11107724107785
rotate,1460731426378,255,-95.01811204853334,0,21.12918928961119,286.11107724107785
rotate,1460731426384,255,-97.58125030161068,0,21.12918928961119,283.5479389880005
rotate,1460731426392,255,-97.58125030161068,0,21.12918928961119,283.5479389880005
rotate,1460731426398,255,-97.58125030161068,0,21.12918928961119,283.5479389880005
