action,timestamp,output,input,setpoint,setdegree,heading
forward,1460730981967,NaN,0,0,25.828642121618696,25.828642121618696
forward,1460730981978,0,0,0,25.828642121618696,25.828642121618696
forward,1460730981984,0,0,0,25.828642121618696,25.828642121618696
forward,1460730981990,0,0,0,25.828642121618696,25.828642121618696
forward,1460730981996,0,0,0,25.828642121618696,25.828642121618696
forward,1460730982002,0,0,0,25.828642121618696,25.828642121618696
forward,1460730982008,0,0,0,25.828642121618696,25.828642121618696
forward,1460730982013,11.507291643215822,0.23014583286431645,0,25.828642121618696,25.59849628875438
forward,1460730982019,11.507291643215822,0.23014583286431645,0,25.828642121618696,25.59849628875438
forward,1460730982024,11.507291643215822,0.23014583286431645,0,25.828642121618696,25.59849628875438
forward,1460730982029,11.507291643215822,0.23014583286431645,0,25.828642121618696,25.59849628875438
forward,1460730982034,11.507291643215822,0.23014583286431645,0,25.828642121618696,25.59849628875438
forward,1460730982041,11.507291643215822,0.23014583286431645,0,25.828642121618696,25.59849628875438
forward,1460730982046,11.507291643215822,0.23014583286431645,0,25.828642121618696,25.59849628875438
forward,1460730982052,11.507291643215822,0.23014583286431645,0,25.828642121618696,25.59849628875438
forward,1460730982057,11.507291643215822,0.23014583286431645,0,25.828642121618696,25.59849628875438
forward,1460730982063,255,-5.288997065107758,0,25.828642121618696,31.117639186726453
forward,1460730982068,255,-5.288997065107758,0,25.828642121618696,31.117639186726453
forward,1460730982073,255,-5.288997065107758,0,25.828642121618696,31.117639186726453
forward,1460730982078,255,-5.288997065107758,0,25.828642121618696,31.117639186726453
forward,1460730982084,255,-5.288997065107758,0,25.828642121618696,31.117639186726453
forward,1460730982088,255,-5.288997065107758,0,25.828642121618696,31.117639186726453
forward,1460730982094,255,-5.288997065107758,0,25.828642121618696,31.117639186726453
forward,1460730982103,255,-5.288997065107758,0,25.828642121618696,31.117639186726453
forward,1460730982109,255,-5.288997065107758,0,25.828642121618696,31.117639186726453
forward,1460730982114,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982119,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982124,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982129,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982134,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982138,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982144,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982150,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982155,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982161,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982166,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982171,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982176,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982181,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982186,6.802403372137,0.13604806744274,0,25.828642121618696,25.692594054175956
forward,1460730982191,9.092846630638363,-0.18185693261276725,0,25.828642121618696,26.010499054231463
forward,1460730982196,9.092846630638363,-0.18185693261276725,0,25.828642121618696,26.010499054231463
forward,1460730982201,9.092846630638363,-0.18185693261276725,0,25.828642121618696,26.010499054231463
forward,1460730982206,9.092846630638363,-0.18185693261276725,0,25.828642121618696,26.010499054231463
forward,1460730982212,9.092846630638363,-0.18185693261276725,0,25.828642121618696,26.010499054231463
forward,1460730982218,9.092846630638363,-0.18185693261276725,0,25.828642121618696,26.010499054231463
forward,1460730982223,9.092846630638363,-0.18185693261276725,0,25.828642121618696,26.010499054231463
forward,1460730982238,9.092846630638363,-0.18185693261276725,0,25.828642121618696,26.010499054231463
forward,1460730982242,9.092846630638363,-0.18185693261276725,0,25.828642121618696,26.010499054231463
forward,1460730982247,9.092846630638363,-0.18185693261276725,0,25.828642121618696,26.010499054231463
forward,1460730982254,9.092846630638363,-0.18185693261276725,0,25.828642121618696,26.010499054231463
forward,1460730982259,9.092846630638363,-0.18185693261276725,0,25.828642121618696,26.010499054231463
forward,1460730982264,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982269,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982274,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982279,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982285,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982289,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982295,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982300,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982305,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982313,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982318,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982323,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982328,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982335,22.091590389593208,-0.44183180779186415,0,25.828642121618696,26.27047392941056
forward,1460730982343,29.37945918011522,-0.5875891836023044,0,25.828642121618696,26.416231305221
forward,1460730982349,29.37945918011522,-0.5875891836023044,0,25.828642121618696,26.416231305221
forward,1460730982354,29.37945918011522,-0.5875891836023044,0,25.828642121618696,26.416231305221
forward,1460730982359,29.37945918011522,-0.5875891836023044,0,25.828642121618696,26.416231305221
