action,timestamp,output,input,setpoint,setdegree,heading
forward,1460701855301,NaN,0,0,24.92239353304028
forward,1460701855310,0,0,0,24.92239353304028
forward,1460701855316,0,0,0,24.92239353304028
forward,1460701855321,0,0,0,24.92239353304028
forward,1460701855329,0,0,0,24.92239353304028
forward,1460701855335,0,0,0,24.92239353304028
forward,1460701855340,0,0,0,24.92239353304028
forward,1460701855348,0,0,0,24.92239353304028
forward,1460701855353,0,0,0,24.92239353304028
forward,1460701855360,0,0,0,24.92239353304028
forward,1460701855365,0,0,0,24.92239353304028
forward,1460701855372,255,17,0,24.92239353304028
forward,1460701855380,255,17,0,24.92239353304028
forward,1460701855395,255,17,0,24.92239353304028
forward,1460701855411,255,17,0,24.92239353304028
forward,1460701855417,255,17,0,24.92239353304028
forward,1460701855422,255,17,0,24.92239353304028
forward,1460701855429,255,17,0,24.92239353304028
forward,1460701855433,255,17,0,24.92239353304028
forward,1460701855439,255,17,0,24.92239353304028
forward,1460701855448,255,5,0,24.92239353304028
forward,1460701855454,255,5,0,24.92239353304028
forward,1460701855462,255,5,0,24.92239353304028
forward,1460701855469,255,5,0,24.92239353304028
forward,1460701855475,255,5,0,24.92239353304028
forward,1460701855482,255,5,0,24.92239353304028
forward,1460701855489,255,5,0,24.92239353304028
forward,1460701855495,255,5,0,24.92239353304028
forward,1460701855500,255,5,0,24.92239353304028
forward,1460701855505,255,5,0,24.92239353304028
forward,1460701855511,255,5,0,24.92239353304028
forward,1460701855520,255,5,0,24.92239353304028
forward,1460701855526,163,3,0,24.92239353304028
forward,1460701855534,163,3,0,24.92239353304028
forward,1460701855544,163,3,0,24.92239353304028
forward,1460701855552,163,3,0,24.92239353304028
forward,1460701855558,163,3,0,24.92239353304028
forward,1460701855564,163,3,0,24.92239353304028
forward,1460701855571,163,3,0,24.92239353304028
forward,1460701855578,147,2,0,24.92239353304028
forward,1460701855585,147,2,0,24.92239353304028
forward,1460701855589,147,2,0,24.92239353304028
forward,1460701855595,147,2,0,24.92239353304028
forward,1460701855600,147,2,0,24.92239353304028
forward,1460701855607,147,2,0,24.92239353304028
forward,1460701855614,147,2,0,24.92239353304028
forward,1460701855622,147,2,0,24.92239353304028
forward,1460701855644,147,2,0,24.92239353304028
forward,1460701855662,147,2,0,24.92239353304028
forward,1460701855668,147,2,0,24.92239353304028
forward,1460701855673,147,2,0,24.92239353304028
forward,1460701855679,133,2,0,24.92239353304028
forward,1460701855685,133,2,0,24.92239353304028
forward,1460701855690,133,2,0,24.92239353304028
forward,1460701855695,133,2,0,24.92239353304028
forward,1460701855700,119,2,0,24.92239353304028
forward,1460701855706,119,2,0,24.92239353304028
forward,1460701855713,119,2,0,24.92239353304028
forward,1460701855719,119,2,0,24.92239353304028
forward,1460701855724,119,2,0,24.92239353304028
forward,1460701855729,119,2,0,24.92239353304028
forward,1460701855734,119,2,0,24.92239353304028
forward,1460701855739,119,2,0,24.92239353304028
forward,1460701855745,119,2,0,24.92239353304028
forward,1460701855752,143,2,0,24.92239353304028
forward,1460701855758,143,2,0,24.92239353304028
forward,1460701855767,143,2,0,24.92239353304028
forward,1460701855773,143,2,0,24.92239353304028
forward,1460701855778,143,2,0,24.92239353304028
forward,1460701855783,143,2,0,24.92239353304028
forward,1460701855788,143,2,0,24.92239353304028
forward,1460701855793,143,2,0,24.92239353304028
forward,1460701855798,143,2,0,24.92239353304028
forward,1460701855803,143,2,0,24.92239353304028
forward,1460701855808,143,2,0,24.92239353304028
forward,1460701855813,143,2,0,24.92239353304028
forward,1460701855818,143,2,0,24.92239353304028
forward,1460701855823,143,2,0,24.92239353304028
forward,1460701855828,24,0,0,24.92239353304028
forward,1460701855833,24,0,0,24.92239353304028
forward,1460701855838,24,0,0,24.92239353304028
forward,1460701855843,24,0,0,24.92239353304028
forward,1460701855848,24,0,0,24.92239353304028
forward,1460701855853,24,0,0,24.92239353304028
forward,1460701855858,24,0,0,24.92239353304028
forward,1460701855864,24,0,0,24.92239353304028
forward,1460701855870,24,0,0,24.92239353304028
forward,1460701855875,24,0,0,24.92239353304028
forward,1460701855883,24,0,0,24.92239353304028
forward,1460701855900,24,0,0,24.92239353304028
forward,1460701855910,80,1,0,24.92239353304028
forward,1460701855915,80,1,0,24.92239353304028
forward,1460701855920,80,1,0,24.92239353304028
forward,1460701855925,80,1,0,24.92239353304028
forward,1460701855930,80,1,0,24.92239353304028
forward,1460701855935,80,1,0,24.92239353304028
forward,1460701855941,80,1,0,24.92239353304028
forward,1460701855950,80,1,0,24.92239353304028
forward,1460701855958,80,1,0,24.92239353304028
forward,1460701855963,80,1,0,24.92239353304028
forward,1460701855968,80,1,0,24.92239353304028
forward,1460701855974,80,1,0,24.92239353304028
forward,1460701855980,37,0,0,24.92239353304028
forward,1460701855985,37,0,0,24.92239353304028
forward,1460701855992,37,0,0,24.92239353304028
forward,1460701856000,37,0,0,24.92239353304028
forward,1460701856005,37,0,0,24.92239353304028
forward,1460701856011,37,0,0,24.92239353304028
forward,1460701856016,37,0,0,24.92239353304028
forward,1460701856021,37,0,0,24.92239353304028
forward,1460701856026,37,0,0,24.92239353304028
forward,1460701856031,76,1,0,24.92239353304028
forward,1460701856036,76,1,0,24.92239353304028
forward,1460701856041,76,1,0,24.92239353304028
forward,1460701856046,76,1,0,24.92239353304028
forward,1460701856051,76,1,0,24.92239353304028
forward,1460701856056,76,1,0,24.92239353304028
forward,1460701856061,76,1,0,24.92239353304028
forward,1460701856066,76,1,0,24.92239353304028
forward,1460701856072,76,1,0,24.92239353304028
forward,1460701856077,76,1,0,24.92239353304028
forward,1460701856082,76,1,0,24.92239353304028
forward,1460701856087,76,1,0,24.92239353304028
forward,1460701856092,76,1,0,24.92239353304028
forward,1460701856097,76,1,0,24.92239353304028
forward,1460701856102,76,1,0,24.92239353304028
forward,1460701856107,82,1,0,24.92239353304028
forward,1460701856114,82,1,0,24.92239353304028
forward,1460701856121,82,1,0,24.92239353304028
forward,1460701856126,82,1,0,24.92239353304028
forward,1460701856134,82,1,0,24.92239353304028
forward,1460701856142,82,1,0,24.92239353304028
forward,1460701856148,82,1,0,24.92239353304028
forward,1460701856153,5,0,0,24.92239353304028
forward,1460701856158,5,0,0,24.92239353304028
forward,1460701856163,5,0,0,24.92239353304028
forward,1460701856168,5,0,0,24.92239353304028
forward,1460701856173,5,0,0,24.92239353304028
forward,1460701856178,5,0,0,24.92239353304028
forward,1460701856183,5,0,0,24.92239353304028
forward,1460701856188,5,0,0,24.92239353304028
forward,1460701856193,5,0,0,24.92239353304028
forward,1460701856198,5,0,0,24.92239353304028
forward,1460701856203,5,0,0,24.92239353304028
forward,1460701856208,5,0,0,24.92239353304028
forward,1460701856213,5,0,0,24.92239353304028
forward,1460701856218,5,0,0,24.92239353304028
forward,1460701856224,5,0,0,24.92239353304028
forward,1460701856229,60,1,0,24.92239353304028
forward,1460701856234,60,1,0,24.92239353304028
forward,1460701856239,60,1,0,24.92239353304028
forward,1460701856244,60,1,0,24.92239353304028
forward,1460701856249,60,1,0,24.92239353304028
forward,1460701856254,60,1,0,24.92239353304028
forward,1460701856259,60,1,0,24.92239353304028
forward,1460701856264,60,1,0,24.92239353304028
forward,1460701856269,60,1,0,24.92239353304028
forward,1460701856274,60,1,0,24.92239353304028
forward,1460701856279,60,1,0,24.92239353304028
forward,1460701856284,60,1,0,24.92239353304028
forward,1460701856289,60,1,0,24.92239353304028
forward,1460701856294,60,1,0,24.92239353304028
forward,1460701856299,60,1,0,24.92239353304028
forward,1460701856305,67,1,0,24.92239353304028
forward,1460701856310,67,1,0,24.92239353304028
forward,1460701856315,67,1,0,24.92239353304028
forward,1460701856320,67,1,0,24.92239353304028
forward,1460701856325,67,1,0,24.92239353304028
forward,1460701856330,67,1,0,24.92239353304028
forward,1460701856335,67,1,0,24.92239353304028
forward,1460701856340,67,1,0,24.92239353304028
forward,1460701856346,67,1,0,24.92239353304028
forward,1460701856352,67,1,0,24.92239353304028
forward,1460701856357,67,1,0,24.92239353304028
forward,1460701856362,67,1,0,24.92239353304028
forward,1460701856367,67,1,0,24.92239353304028
forward,1460701856372,67,1,0,24.92239353304028
forward,1460701856377,67,1,0,24.92239353304028
forward,1460701856383,43,0,0,24.92239353304028
forward,1460701856391,43,0,0,24.92239353304028
forward,1460701856396,43,0,0,24.92239353304028
forward,1460701856401,43,0,0,24.92239353304028
forward,1460701856406,43,0,0,24.92239353304028
forward,1460701856411,43,0,0,24.92239353304028
forward,1460701856416,43,0,0,24.92239353304028
forward,1460701856421,43,0,0,24.92239353304028
forward,1460701856426,43,0,0,24.92239353304028
forward,1460701856431,23,0,0,24.92239353304028
forward,1460701856437,23,0,0,24.92239353304028
forward,1460701856442,23,0,0,24.92239353304028
forward,1460701856447,23,0,0,24.92239353304028
forward,1460701856453,23,0,0,24.92239353304028
forward,1460701856458,23,0,0,24.92239353304028
forward,1460701856463,23,0,0,24.92239353304028
forward,1460701856468,23,0,0,24.92239353304028
forward,1460701856473,23,0,0,24.92239353304028
forward,1460701856479,23,0,0,24.92239353304028
forward,1460701856484,23,0,0,24.92239353304028
forward,1460701856490,23,0,0,24.92239353304028
forward,1460701856495,23,0,0,24.92239353304028
forward,1460701856500,23,0,0,24.92239353304028
forward,1460701856505,23,0,0,24.92239353304028
forward,1460701856510,9,0,0,24.92239353304028
forward,1460701856515,9,0,0,24.92239353304028
forward,1460701856520,9,0,0,24.92239353304028
forward,1460701856525,9,0,0,24.92239353304028
forward,1460701856530,9,0,0,24.92239353304028
forward,1460701856537,9,0,0,24.92239353304028
forward,1460701856542,9,0,0,24.92239353304028
forward,1460701856547,9,0,0,24.92239353304028
forward,1460701856552,9,0,0,24.92239353304028
forward,1460701856556,9,1,0,24.92239353304028
forward,1460701856562,69,1,0,24.92239353304028
forward,1460701856567,69,1,0,24.92239353304028
forward,1460701856572,69,1,0,24.92239353304028
forward,1460701856577,69,1,0,24.92239353304028
forward,1460701856581,69,1,0,24.92239353304028
forward,1460701856587,69,1,0,24.92239353304028
forward,1460701856592,69,1,0,24.92239353304028
forward,1460701856597,69,1,0,24.92239353304028
forward,1460701856602,69,1,0,24.92239353304028
forward,1460701856606,69,1,0,24.92239353304028
forward,1460701856612,69,1,0,24.92239353304028
