action,timestamp,output,input,setpoint,setdegree
rotate,1460701410830,59,1,0,25.33684590139847
rotate,1460701410835,59,1,0,25.33684590139847
rotate,1460701410840,59,1,0,25.33684590139847
rotate,1460701410846,59,1,0,25.33684590139847
rotate,1460701410852,59,1,0,25.33684590139847
rotate,1460701410857,59,1,0,25.33684590139847
rotate,1460701410862,59,1,0,25.33684590139847
rotate,1460701410867,59,1,0,25.33684590139847
rotate,1460701410872,59,1,0,25.33684590139847
rotate,1460701410877,59,1,0,25.33684590139847
rotate,1460701410882,59,1,0,25.33684590139847
rotate,1460701410888,59,1,0,25.33684590139847
rotate,1460701410894,59,1,0,25.33684590139847
rotate,1460701410899,50,1,0,25.33684590139847
rotate,1460701410904,50,1,0,25.33684590139847
rotate,1460701410909,50,1,0,25.33684590139847
rotate,1460701410914,50,1,0,25.33684590139847
rotate,1460701410919,50,1,0,25.33684590139847
rotate,1460701410924,50,1,0,25.33684590139847
rotate,1460701410929,50,1,0,25.33684590139847
rotate,1460701410934,50,1,0,25.33684590139847
rotate,1460701410940,50,1,0,25.33684590139847
rotate,1460701410945,50,1,0,25.33684590139847
rotate,1460701410950,50,1,0,25.33684590139847
rotate,1460701410955,50,1,0,25.33684590139847
rotate,1460701410960,50,1,0,25.33684590139847
rotate,1460701410965,50,1,0,25.33684590139847
rotate,1460701410970,21,0,0,25.33684590139847
rotate,1460701410975,21,0,0,25.33684590139847
rotate,1460701410981,21,0,0,25.33684590139847
rotate,1460701410986,21,0,0,25.33684590139847
rotate,1460701410991,21,0,0,25.33684590139847
rotate,1460701410997,21,0,0,25.33684590139847
rotate,1460701411004,21,0,0,25.33684590139847
rotate,1460701411016,21,0,0,25.33684590139847
rotate,1460701411024,21,0,0,25.33684590139847
rotate,1460701411028,21,0,0,25.33684590139847
rotate,1460701411033,21,0,0,25.33684590139847
rotate,1460701411038,21,0,0,25.33684590139847
rotate,1460701411043,21,0,0,25.33684590139847
rotate,1460701411048,94,1,0,25.33684590139847
rotate,1460701411053,94,1,0,25.33684590139847
rotate,1460701411058,94,1,0,25.33684590139847
rotate,1460701411063,94,1,0,25.33684590139847
rotate,1460701411068,94,1,0,25.33684590139847
rotate,1460701411074,94,1,0,25.33684590139847
rotate,1460701411080,94,1,0,25.33684590139847
rotate,1460701411085,94,1,0,25.33684590139847
rotate,1460701411091,94,1,0,25.33684590139847
rotate,1460701411096,94,1,0,25.33684590139847
rotate,1460701411101,94,1,0,25.33684590139847
rotate,1460701411106,94,1,0,25.33684590139847
rotate,1460701411111,94,1,0,25.33684590139847
rotate,1460701411117,94,1,0,25.33684590139847
rotate,1460701411122,88,1,0,25.33684590139847
rotate,1460701411127,88,1,0,25.33684590139847
rotate,1460701411133,88,1,0,25.33684590139847
rotate,1460701411138,88,1,0,25.33684590139847
rotate,1460701411143,88,1,0,25.33684590139847
rotate,1460701411148,88,1,0,25.33684590139847
rotate,1460701411153,88,1,0,25.33684590139847
rotate,1460701411158,88,1,0,25.33684590139847
rotate,1460701411167,88,1,0,25.33684590139847
rotate,1460701411172,88,1,0,25.33684590139847
rotate,1460701411177,34,0,0,25.33684590139847
rotate,1460701411182,34,0,0,25.33684590139847
rotate,1460701411187,34,0,0,25.33684590139847
rotate,1460701411192,34,0,0,25.33684590139847
rotate,1460701411197,34,0,0,25.33684590139847
rotate,1460701411202,34,0,0,25.33684590139847
rotate,1460701411207,34,0,0,25.33684590139847
rotate,1460701411212,34,0,0,25.33684590139847
rotate,1460701411217,34,0,0,25.33684590139847
rotate,1460701411222,34,0,0,25.33684590139847
rotate,1460701411227,6,0,0,25.33684590139847
rotate,1460701411232,6,0,0,25.33684590139847
rotate,1460701411237,6,0,0,25.33684590139847
rotate,1460701411242,6,0,0,25.33684590139847
rotate,1460701411248,6,0,0,25.33684590139847
rotate,1460701411253,6,0,0,25.33684590139847
rotate,1460701411262,6,0,0,25.33684590139847
rotate,1460701411267,6,0,0,25.33684590139847
rotate,1460701411272,6,0,0,25.33684590139847
rotate,1460701411278,6,0,0,25.33684590139847
rotate,1460701411283,6,0,0,25.33684590139847
rotate,1460701411288,6,0,0,25.33684590139847
rotate,1460701411293,6,0,0,25.33684590139847
rotate,1460701411298,20,0,0,25.33684590139847
rotate,1460701411303,20,0,0,25.33684590139847
rotate,1460701411308,20,0,0,25.33684590139847
rotate,1460701411313,20,0,0,25.33684590139847
rotate,1460701411318,20,0,0,25.33684590139847
rotate,1460701411323,20,0,0,25.33684590139847
rotate,1460701411328,20,0,0,25.33684590139847
rotate,1460701411333,20,0,0,25.33684590139847
rotate,1460701411338,20,0,0,25.33684590139847
rotate,1460701411343,20,0,0,25.33684590139847
rotate,1460701411348,48,0,0,25.33684590139847
rotate,1460701411353,48,0,0,25.33684590139847
rotate,1460701411358,48,0,0,25.33684590139847
rotate,1460701411363,48,0,0,25.33684590139847
rotate,1460701411368,48,0,0,25.33684590139847
rotate,1460701411373,48,0,0,25.33684590139847
rotate,1460701411378,48,0,0,25.33684590139847
rotate,1460701411383,48,0,0,25.33684590139847
rotate,1460701411388,48,0,0,25.33684590139847
rotate,1460701411393,48,0,0,25.33684590139847
rotate,1460701411398,48,0,0,25.33684590139847
rotate,1460701411403,48,0,0,25.33684590139847
rotate,1460701411408,48,0,0,25.33684590139847
rotate,1460701411413,48,0,0,25.33684590139847
rotate,1460701411418,48,0,0,25.33684590139847
rotate,1460701411424,45,0,0,25.33684590139847
rotate,1460701411429,45,0,0,25.33684590139847
rotate,1460701411434,45,0,0,25.33684590139847
rotate,1460701411439,45,0,0,25.33684590139847
rotate,1460701411444,45,0,0,25.33684590139847
rotate,1460701411449,45,0,0,25.33684590139847
rotate,1460701411454,45,0,0,25.33684590139847
rotate,1460701411459,45,0,0,25.33684590139847
rotate,1460701411464,45,0,0,25.33684590139847
rotate,1460701411470,45,0,0,25.33684590139847
rotate,1460701411478,45,0,0,25.33684590139847
rotate,1460701411483,45,0,0,25.33684590139847
rotate,1460701411488,45,0,0,25.33684590139847
rotate,1460701411493,45,0,0,25.33684590139847
rotate,1460701411498,45,0,0,25.33684590139847
rotate,1460701411503,45,0,0,25.33684590139847
rotate,1460701411512,38,0,0,25.33684590139847
rotate,1460701411519,38,0,0,25.33684590139847
rotate,1460701411524,38,0,0,25.33684590139847
rotate,1460701411529,38,0,0,25.33684590139847
rotate,1460701411534,38,0,0,25.33684590139847
rotate,1460701411539,38,0,0,25.33684590139847
rotate,1460701411544,38,0,0,25.33684590139847
rotate,1460701411549,38,0,0,25.33684590139847
rotate,1460701411554,38,0,0,25.33684590139847
rotate,1460701411559,38,0,0,25.33684590139847
rotate,1460701411564,38,0,0,25.33684590139847
rotate,1460701411569,38,0,0,25.33684590139847
rotate,1460701411575,33,0,0,25.33684590139847
rotate,1460701411580,33,0,0,25.33684590139847
rotate,1460701411585,33,0,0,25.33684590139847
rotate,1460701411590,33,0,0,25.33684590139847
rotate,1460701411596,33,0,0,25.33684590139847
rotate,1460701411600,33,0,0,25.33684590139847
rotate,1460701411606,33,0,0,25.33684590139847
rotate,1460701411611,33,0,0,25.33684590139847
rotate,1460701411616,33,0,0,25.33684590139847
rotate,1460701411621,33,0,0,25.33684590139847
rotate,1460701411625,33,0,0,25.33684590139847
rotate,1460701411631,8,0,0,25.33684590139847
rotate,1460701411636,8,0,0,25.33684590139847
rotate,1460701411640,8,0,0,25.33684590139847
rotate,1460701411646,8,0,0,25.33684590139847
rotate,1460701411650,8,0,0,25.33684590139847
rotate,1460701411658,8,0,0,25.33684590139847
rotate,1460701411665,8,0,0,25.33684590139847
rotate,1460701411671,8,0,0,25.33684590139847
rotate,1460701411676,8,0,0,25.33684590139847
rotate,1460701411681,8,0,0,25.33684590139847
rotate,1460701411686,8,0,0,25.33684590139847
rotate,1460701411691,8,0,0,25.33684590139847
rotate,1460701411696,8,0,0,25.33684590139847
rotate,1460701411700,8,1,0,25.33684590139847
rotate,1460701411707,57,1,0,25.33684590139847
rotate,1460701411714,57,1,0,25.33684590139847
rotate,1460701411719,57,1,0,25.33684590139847
rotate,1460701411724,57,1,0,25.33684590139847
rotate,1460701411729,57,1,0,25.33684590139847
rotate,1460701411734,57,1,0,25.33684590139847
rotate,1460701411739,57,1,0,25.33684590139847
rotate,1460701411743,57,1,0,25.33684590139847
rotate,1460701411748,57,1,0,25.33684590139847
rotate,1460701411758,67,1,0,25.33684590139847
rotate,1460701411768,67,1,0,25.33684590139847
rotate,1460701411773,67,1,0,25.33684590139847
rotate,1460701411778,67,1,0,25.33684590139847
rotate,1460701411784,67,1,0,25.33684590139847
rotate,1460701411789,67,1,0,25.33684590139847
rotate,1460701411794,67,1,0,25.33684590139847
rotate,1460701411800,67,1,0,25.33684590139847
rotate,1460701411807,67,1,0,25.33684590139847
rotate,1460701411812,67,1,0,25.33684590139847
rotate,1460701411817,67,1,0,25.33684590139847
rotate,1460701411823,67,1,0,25.33684590139847
rotate,1460701411828,91,1,0,25.33684590139847
rotate,1460701411834,91,1,0,25.33684590139847
rotate,1460701411839,91,1,0,25.33684590139847
rotate,1460701411845,91,1,0,25.33684590139847
rotate,1460701411851,91,1,0,25.33684590139847
rotate,1460701411856,91,1,0,25.33684590139847
rotate,1460701411863,91,1,0,25.33684590139847
rotate,1460701411870,91,1,0,25.33684590139847
rotate,1460701411877,52,1,0,25.33684590139847
rotate,1460701411883,52,1,0,25.33684590139847
rotate,1460701411888,52,1,0,25.33684590139847
rotate,1460701411893,52,1,0,25.33684590139847
rotate,1460701411899,52,1,0,25.33684590139847
rotate,1460701411906,52,1,0,25.33684590139847
rotate,1460701411913,52,1,0,25.33684590139847
rotate,1460701411920,52,1,0,25.33684590139847
rotate,1460701411927,52,1,0,25.33684590139847
rotate,1460701411936,52,1,0,25.33684590139847
rotate,1460701411944,52,1,0,25.33684590139847
rotate,1460701411950,52,1,0,25.33684590139847
rotate,1460701411957,52,1,0,25.33684590139847
rotate,1460701411963,52,1,0,25.33684590139847
rotate,1460701411969,52,1,0,25.33684590139847
rotate,1460701411975,52,1,0,25.33684590139847
rotate,1460701411980,81,1,0,25.33684590139847
rotate,1460701411986,81,1,0,25.33684590139847
rotate,1460701411992,81,1,0,25.33684590139847
rotate,1460701411997,81,1,0,25.33684590139847
rotate,1460701412003,81,1,0,25.33684590139847
rotate,1460701412009,81,1,0,25.33684590139847
rotate,1460701412015,81,1,0,25.33684590139847
rotate,1460701412022,81,1,0,25.33684590139847
rotate,1460701412027,1,0,0,25.33684590139847
rotate,1460701412032,1,0,0,25.33684590139847
rotate,1460701412038,1,0,0,25.33684590139847
rotate,1460701412044,1,0,0,25.33684590139847
rotate,1460701412049,1,0,0,25.33684590139847
rotate,1460701412055,1,0,0,25.33684590139847
rotate,1460701412061,1,0,0,25.33684590139847
rotate,1460701412068,1,0,0,25.33684590139847
rotate,1460701412075,1,0,0,25.33684590139847
rotate,1460701412081,1,0,0,25.33684590139847
rotate,1460701412087,1,0,0,25.33684590139847
rotate,1460701412093,1,0,0,25.33684590139847
rotate,1460701412098,1,0,0,25.33684590139847
rotate,1460701412103,39,0,0,25.33684590139847
rotate,1460701412108,39,0,0,25.33684590139847
rotate,1460701412113,39,0,0,25.33684590139847
rotate,1460701412118,39,0,0,25.33684590139847
rotate,1460701412125,39,0,0,25.33684590139847
rotate,1460701412132,39,0,0,25.33684590139847
rotate,1460701412138,39,0,0,25.33684590139847
rotate,1460701412144,39,0,0,25.33684590139847
rotate,1460701412150,39,0,0,25.33684590139847
rotate,1460701412155,23,0,0,25.33684590139847
rotate,1460701412160,23,0,0,25.33684590139847
rotate,1460701412165,23,0,0,25.33684590139847
rotate,1460701412170,23,0,0,25.33684590139847
rotate,1460701412175,23,0,0,25.33684590139847
rotate,1460701412181,23,0,0,25.33684590139847
rotate,1460701412187,23,0,0,25.33684590139847
rotate,1460701412192,23,0,0,25.33684590139847
rotate,1460701412197,23,0,0,25.33684590139847
rotate,1460701412203,23,0,0,25.33684590139847
rotate,1460701412209,23,0,0,25.33684590139847
rotate,1460701412214,23,0,0,25.33684590139847
rotate,1460701412219,23,0,0,25.33684590139847
rotate,1460701412224,23,0,0,25.33684590139847
rotate,1460701412229,34,0,0,25.33684590139847
rotate,1460701412234,34,0,0,25.33684590139847
rotate,1460701412240,34,0,0,25.33684590139847
rotate,1460701412246,34,0,0,25.33684590139847
rotate,1460701412251,34,0,0,25.33684590139847
rotate,1460701412258,34,0,0,25.33684590139847
rotate,1460701412264,34,0,0,25.33684590139847
rotate,1460701412270,34,0,0,25.33684590139847
rotate,1460701412276,34,0,0,25.33684590139847
rotate,1460701412281,34,0,0,25.33684590139847
rotate,1460701412286,34,0,0,25.33684590139847
rotate,1460701412291,34,0,0,25.33684590139847
rotate,1460701412296,34,0,0,25.33684590139847
rotate,1460701412301,21,0,0,25.33684590139847
rotate,1460701412306,21,0,0,25.33684590139847
rotate,1460701412311,21,0,0,25.33684590139847
rotate,1460701412316,21,0,0,25.33684590139847
rotate,1460701412321,21,0,0,25.33684590139847
rotate,1460701412326,21,0,0,25.33684590139847
rotate,1460701412331,21,0,0,25.33684590139847
rotate,1460701412336,21,0,0,25.33684590139847
rotate,1460701412341,21,0,0,25.33684590139847
rotate,1460701412346,21,0,0,25.33684590139847
rotate,1460701412351,21,0,0,25.33684590139847
rotate,1460701412357,21,0,0,25.33684590139847
rotate,1460701412362,21,0,0,25.33684590139847
rotate,1460701412367,21,0,0,25.33684590139847
rotate,1460701412372,21,0,0,25.33684590139847
rotate,1460701412378,46,0,0,25.33684590139847
rotate,1460701412383,46,0,0,25.33684590139847
rotate,1460701412388,46,0,0,25.33684590139847
rotate,1460701412394,46,0,0,25.33684590139847
rotate,1460701412399,46,0,0,25.33684590139847
rotate,1460701412404,46,0,0,25.33684590139847
rotate,1460701412410,46,0,0,25.33684590139847
rotate,1460701412415,46,0,0,25.33684590139847
rotate,1460701412420,46,0,0,25.33684590139847
rotate,1460701412425,46,0,0,25.33684590139847
rotate,1460701412430,33,0,0,25.33684590139847
rotate,1460701412435,33,0,0,25.33684590139847
rotate,1460701412440,33,0,0,25.33684590139847
rotate,1460701412445,33,0,0,25.33684590139847
rotate,1460701412450,33,0,0,25.33684590139847
rotate,1460701412455,33,0,0,25.33684590139847
rotate,1460701412461,33,0,0,25.33684590139847
rotate,1460701412467,33,0,0,25.33684590139847
rotate,1460701412471,33,0,0,25.33684590139847
rotate,1460701412477,18,0,0,25.33684590139847
rotate,1460701412482,18,0,0,25.33684590139847
rotate,1460701412488,18,0,0,25.33684590139847
rotate,1460701412493,18,0,0,25.33684590139847
rotate,1460701412498,18,0,0,25.33684590139847
rotate,1460701412506,18,0,0,25.33684590139847
rotate,1460701412516,18,0,0,25.33684590139847
rotate,1460701412521,18,0,0,25.33684590139847
rotate,1460701412526,18,0,0,25.33684590139847
rotate,1460701412531,18,0,0,25.33684590139847
rotate,1460701412536,18,0,0,25.33684590139847
rotate,1460701412541,18,0,0,25.33684590139847
rotate,1460701412547,18,0,0,25.33684590139847
rotate,1460701412552,12,0,0,25.33684590139847
rotate,1460701412557,12,0,0,25.33684590139847
rotate,1460701412562,12,0,0,25.33684590139847
rotate,1460701412567,12,0,0,25.33684590139847
rotate,1460701412572,12,0,0,25.33684590139847
rotate,1460701412577,12,0,0,25.33684590139847
rotate,1460701412582,12,0,0,25.33684590139847
rotate,1460701412587,12,0,0,25.33684590139847
rotate,1460701412592,12,0,0,25.33684590139847
rotate,1460701412599,12,0,0,25.33684590139847
rotate,1460701412604,12,0,0,25.33684590139847
rotate,1460701412609,12,0,0,25.33684590139847
rotate,1460701412615,12,0,0,25.33684590139847
rotate,1460701412622,12,0,0,25.33684590139847
rotate,1460701412630,48,0,0,25.33684590139847
rotate,1460701412638,48,0,0,25.33684590139847
rotate,1460701412643,48,0,0,25.33684590139847
rotate,1460701412649,48,0,0,25.33684590139847
rotate,1460701412657,48,0,0,25.33684590139847
rotate,1460701412665,48,0,0,25.33684590139847
rotate,1460701412670,48,0,0,25.33684590139847
rotate,1460701412677,48,0,0,25.33684590139847
rotate,1460701412685,48,0,0,25.33684590139847
rotate,1460701412690,48,0,0,25.33684590139847
rotate,1460701412695,48,0,0,25.33684590139847
rotate,1460701412699,48,0,0,25.33684590139847
rotate,1460701412705,48,0,0,25.33684590139847
rotate,1460701412710,48,0,0,25.33684590139847
rotate,1460701412714,91,1,0,25.33684590139847
rotate,1460701412720,91,1,0,25.33684590139847
rotate,1460701412725,91,1,0,25.33684590139847
rotate,1460701412732,91,1,0,25.33684590139847
rotate,1460701412737,91,1,0,25.33684590139847
rotate,1460701412742,91,1,0,25.33684590139847
rotate,1460701412747,91,1,0,25.33684590139847
rotate,1460701412760,91,1,0,25.33684590139847
rotate,1460701412770,76,1,0,25.33684590139847
rotate,1460701412775,76,1,0,25.33684590139847
rotate,1460701412780,76,1,0,25.33684590139847
rotate,1460701412785,76,1,0,25.33684590139847
rotate,1460701412789,76,1,0,25.33684590139847
rotate,1460701412795,76,1,0,25.33684590139847
rotate,1460701412800,76,1,0,25.33684590139847
rotate,1460701412805,76,1,0,25.33684590139847
rotate,1460701412809,76,1,0,25.33684590139847
rotate,1460701412814,76,1,0,25.33684590139847
rotate,1460701412820,76,1,0,25.33684590139847
rotate,1460701412825,76,1,0,25.33684590139847
rotate,1460701412830,76,1,0,25.33684590139847
rotate,1460701412835,76,1,0,25.33684590139847
rotate,1460701412839,53,1,0,25.33684590139847
rotate,1460701412844,53,1,0,25.33684590139847
rotate,1460701412850,53,1,0,25.33684590139847
rotate,1460701412855,53,1,0,25.33684590139847
rotate,1460701412860,53,1,0,25.33684590139847
rotate,1460701412864,53,1,0,25.33684590139847
rotate,1460701412869,53,1,0,25.33684590139847
rotate,1460701412875,53,1,0,25.33684590139847
rotate,1460701412880,53,1,0,25.33684590139847
rotate,1460701412885,53,1,0,25.33684590139847
rotate,1460701412890,110,2,0,25.33684590139847
rotate,1460701412897,110,2,0,25.33684590139847
rotate,1460701412902,110,2,0,25.33684590139847
rotate,1460701412907,110,2,0,25.33684590139847
rotate,1460701412912,110,2,0,25.33684590139847
rotate,1460701412917,110,2,0,25.33684590139847
rotate,1460701412922,110,2,0,25.33684590139847
rotate,1460701412929,110,2,0,25.33684590139847
rotate,1460701412936,110,2,0,25.33684590139847
rotate,1460701412942,110,2,0,25.33684590139847
rotate,1460701412946,110,2,0,25.33684590139847
rotate,1460701412953,110,2,0,25.33684590139847
rotate,1460701412958,110,2,0,25.33684590139847
rotate,1460701412964,118,2,0,25.33684590139847
rotate,1460701412969,118,2,0,25.33684590139847
rotate,1460701412974,118,2,0,25.33684590139847
rotate,1460701412979,118,2,0,25.33684590139847
