action,timestamp,output,input,setpoint,setdegree,heading
forward,1460703269359,NaN,0,0,250.51823482267457,250.51823482267457
forward,1460703269368,0,0,0,250.51823482267457,250.51823482267457
forward,1460703269375,0,0,0,250.51823482267457,250.51823482267457
forward,1460703269380,4.598755026560752,0.09197510053121505,0,250.51823482267457,250.6102099232058
forward,1460703269387,4.598755026560752,0.09197510053121505,0,250.51823482267457,250.6102099232058
forward,1460703269395,4.598755026560752,0.09197510053121505,0,250.51823482267457,250.6102099232058
forward,1460703269401,4.598755026560752,0.09197510053121505,0,250.51823482267457,250.6102099232058
forward,1460703269408,4.598755026560752,0.09197510053121505,0,250.51823482267457,250.6102099232058
forward,1460703269414,4.598755026560752,0.09197510053121505,0,250.51823482267457,250.6102099232058
forward,1460703269421,4.598755026560752,0.09197510053121505,0,250.51823482267457,250.6102099232058
forward,1460703269429,4.598755026560752,0.09197510053121505,0,250.51823482267457,250.6102099232058
forward,1460703269438,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269442,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269448,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269456,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269462,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269469,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269476,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269482,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269487,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269492,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269497,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269506,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269515,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269520,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269526,255,30.158157412111052,0,250.51823482267457,220.36007741056352
forward,1460703269534,9.65792059546402,0.1931584119092804,0,250.51823482267457,250.3250764107653
forward,1460703269541,9.65792059546402,0.1931584119092804,0,250.51823482267457,250.3250764107653
forward,1460703269546,9.65792059546402,0.1931584119092804,0,250.51823482267457,250.3250764107653
forward,1460703269551,9.65792059546402,0.1931584119092804,0,250.51823482267457,250.3250764107653
forward,1460703269556,9.65792059546402,0.1931584119092804,0,250.51823482267457,250.3250764107653
forward,1460703269562,9.65792059546402,0.1931584119092804,0,250.51823482267457,250.3250764107653
forward,1460703269571,9.65792059546402,0.1931584119092804,0,250.51823482267457,250.3250764107653
forward,1460703269582,9.65792059546402,0.1931584119092804,0,250.51823482267457,250.3250764107653
forward,1460703269589,255,21.740903749601728,0,250.51823482267457,228.77733107307284
forward,1460703269595,255,21.740903749601728,0,250.51823482267457,228.77733107307284
forward,1460703269601,255,21.740903749601728,0,250.51823482267457,228.77733107307284
forward,1460703269608,255,21.740903749601728,0,250.51823482267457,228.77733107307284
forward,1460703269614,255,21.740903749601728,0,250.51823482267457,228.77733107307284
forward,1460703269621,255,21.740903749601728,0,250.51823482267457,228.77733107307284
forward,1460703269628,255,21.740903749601728,0,250.51823482267457,228.77733107307284
forward,1460703269634,255,21.740903749601728,0,250.51823482267457,228.77733107307284
forward,1460703269639,255,21.740903749601728,0,250.51823482267457,228.77733107307284
forward,1460703269644,255,21.740903749601728,0,250.51823482267457,228.77733107307284
forward,1460703269650,255,21.740903749601728,0,250.51823482267457,228.77733107307284
forward,1460703269657,255,21.740903749601728,0,250.51823482267457,228.77733107307284
forward,1460703269672,39.879005150309865,0.7975801030061973,0,250.51823482267457,249.72065471966837
forward,1460703269688,39.879005150309865,0.7975801030061973,0,250.51823482267457,249.72065471966837
forward,1460703269696,39.879005150309865,0.7975801030061973,0,250.51823482267457,249.72065471966837
forward,1460703269701,39.879005150309865,0.7975801030061973,0,250.51823482267457,249.72065471966837
forward,1460703269707,39.879005150309865,0.7975801030061973,0,250.51823482267457,249.72065471966837
forward,1460703269713,255,5.637425477361234,0,250.51823482267457,244.88080934531334
forward,1460703269718,255,5.637425477361234,0,250.51823482267457,244.88080934531334
forward,1460703269723,255,5.637425477361234,0,250.51823482267457,244.88080934531334
forward,1460703269728,255,5.637425477361234,0,250.51823482267457,244.88080934531334
forward,1460703269733,255,5.637425477361234,0,250.51823482267457,244.88080934531334
forward,1460703269738,255,5.637425477361234,0,250.51823482267457,244.88080934531334
forward,1460703269743,255,5.637425477361234,0,250.51823482267457,244.88080934531334
forward,1460703269748,255,5.637425477361234,0,250.51823482267457,244.88080934531334
forward,1460703269753,255,5.637425477361234,0,250.51823482267457,244.88080934531334
forward,1460703269758,255,5.637425477361234,0,250.51823482267457,244.88080934531334
