action,timestamp,output,input,setpoint,setdegree,heading
rotate,1460713813455,NaN,90.00000000000003,0,291.03751102542185,201.03751102542182
rotate,1460713813465,255,90.00000000000003,0,291.03751102542185,201.03751102542182
rotate,1460713813472,255,90.00000000000003,0,291.03751102542185,201.03751102542182
rotate,1460713813479,255,90.00000000000003,0,291.03751102542185,201.03751102542182
rotate,1460713813486,255,90.00000000000003,0,291.03751102542185,201.03751102542182
rotate,1460713813495,255,90.00000000000003,0,291.03751102542185,201.03751102542182
rotate,1460713813503,255,84.02484567748331,0,291.03751102542185,207.01266534793854
rotate,1460713813546,255,84.02484567748331,0,291.03751102542185,207.01266534793854
rotate,1460713813551,255,84.02484567748331,0,291.03751102542185,207.01266534793854
rotate,1460713813558,255,84.02484567748331,0,291.03751102542185,207.01266534793854
rotate,1460713813562,255,84.02484567748331,0,291.03751102542185,207.01266534793854
rotate,1460713813569,255,84.02484567748331,0,291.03751102542185,207.01266534793854
rotate,1460713813576,255,76.43183547378328,0,291.03751102542185,214.60567555163857
rotate,1460713813581,255,76.43183547378328,0,291.03751102542185,214.60567555163857
rotate,1460713813588,255,76.43183547378328,0,291.03751102542185,214.60567555163857
rotate,1460713813594,255,76.43183547378328,0,291.03751102542185,214.60567555163857
rotate,1460713813600,255,76.43183547378328,0,291.03751102542185,214.60567555163857
rotate,1460713813604,255,76.43183547378328,0,291.03751102542185,214.60567555163857
rotate,1460713813610,255,76.43183547378328,0,291.03751102542185,214.60567555163857
rotate,1460713813616,255,76.43183547378328,0,291.03751102542185,214.60567555163857
rotate,1460713813621,255,76.43183547378328,0,291.03751102542185,214.60567555163857
rotate,1460713813628,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813635,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813641,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813649,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813657,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813664,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813670,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813675,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813681,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813685,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813695,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813709,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813717,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813723,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813728,255,77.44622922830365,0,291.03751102542185,213.5912817971182
rotate,1460713813733,255,68.20676861515037,0,291.03751102542185,222.83074241027148
rotate,1460713813738,255,68.20676861515037,0,291.03751102542185,222.83074241027148
rotate,1460713813743,255,68.20676861515037,0,291.03751102542185,222.83074241027148
rotate,1460713813748,255,68.20676861515037,0,291.03751102542185,222.83074241027148
rotate,1460713813753,255,68.20676861515037,0,291.03751102542185,222.83074241027148
rotate,1460713813758,255,65.66057054582473,0,291.03751102542185,225.37694047959712
rotate,1460713813763,255,65.66057054582473,0,291.03751102542185,225.37694047959712
rotate,1460713813768,255,65.66057054582473,0,291.03751102542185,225.37694047959712
rotate,1460713813774,255,65.66057054582473,0,291.03751102542185,225.37694047959712
rotate,1460713813779,255,65.66057054582473,0,291.03751102542185,225.37694047959712
rotate,1460713813789,255,65.66057054582473,0,291.03751102542185,225.37694047959712
rotate,1460713813799,255,65.66057054582473,0,291.03751102542185,225.37694047959712
rotate,1460713813814,255,65.66057054582473,0,291.03751102542185,225.37694047959712
rotate,1460713813819,255,65.66057054582473,0,291.03751102542185,225.37694047959712
rotate,1460713813824,255,65.66057054582473,0,291.03751102542185,225.37694047959712
rotate,1460713813829,255,65.66057054582473,0,291.03751102542185,225.37694047959712
rotate,1460713813834,255,59.69731927951193,0,291.03751102542185,231.34019174590992
rotate,1460713813839,255,59.69731927951193,0,291.03751102542185,231.34019174590992
rotate,1460713813844,255,59.69731927951193,0,291.03751102542185,231.34019174590992
rotate,1460713813849,255,59.69731927951193,0,291.03751102542185,231.34019174590992
rotate,1460713813855,255,59.69731927951193,0,291.03751102542185,231.34019174590992
rotate,1460713813861,255,59.69731927951193,0,291.03751102542185,231.34019174590992
rotate,1460713813867,255,59.69731927951193,0,291.03751102542185,231.34019174590992
rotate,1460713813872,255,59.69731927951193,0,291.03751102542185,231.34019174590992
rotate,1460713813877,255,59.69731927951193,0,291.03751102542185,231.34019174590992
