1460714029003 Device(s) COM5  
1460714029022 Connected COM5  
1460714032232 Repl Initialized  
>> action,timestamp,output,input,setpoint,setdegree,heading
rotate,1460714032787,255,78.4918051629462,0,290.03312055433116,211.54131539138496
rotate,1460714032792,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032797,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032802,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032811,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032816,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032821,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032826,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032831,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032836,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032841,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032846,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032852,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032857,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032862,255,72.92888564862494,0,290.03312055433116,217.10423490570622
rotate,1460714032867,255,63.70090070046152,0,290.03312055433116,226.33221985386965
rotate,1460714032872,255,63.70090070046152,0,290.03312055433116,226.33221985386965
rotate,1460714032877,255,63.70090070046152,0,290.03312055433116,226.33221985386965
rotate,1460714032883,255,63.70090070046152,0,290.03312055433116,226.33221985386965
rotate,1460714032888,255,63.70090070046152,0,290.03312055433116,226.33221985386965
rotate,1460714032900,255,63.70090070046152,0,290.03312055433116,226.33221985386965
rotate,1460714032914,255,63.70090070046152,0,290.03312055433116,226.33221985386965
rotate,1460714032919,255,63.70090070046152,0,290.03312055433116,226.33221985386965
rotate,1460714032924,255,63.70090070046152,0,290.03312055433116,226.33221985386965
rotate,1460714032930,255,63.70090070046152,0,290.03312055433116,226.33221985386965
rotate,1460714032937,255,63.70090070046152,0,290.03312055433116,226.33221985386965
rotate,1460714032945,255,56.51092317813297,0,290.03312055433116,233.5221973761982
rotate,1460714032951,255,56.51092317813297,0,290.03312055433116,233.5221973761982
rotate,1460714032957,255,56.51092317813297,0,290.03312055433116,233.5221973761982
rotate,1460714032962,255,56.51092317813297,0,290.03312055433116,233.5221973761982
rotate,1460714032967,255,56.51092317813297,0,290.03312055433116,233.5221973761982
rotate,1460714032972,255,56.51092317813297,0,290.03312055433116,233.5221973761982
rotate,1460714032977,255,56.51092317813297,0,290.03312055433116,233.5221973761982
rotate,1460714032982,255,56.51092317813297,0,290.03312055433116,233.5221973761982
rotate,1460714032987,255,56.51092317813297,0,290.03312055433116,233.5221973761982
rotate,1460714032993,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714032999,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714033004,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714033008,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714033014,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714033019,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714033025,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714033030,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714033037,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714033041,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714033047,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714033052,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714033058,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714033062,255,55.025140752889854,0,290.03312055433116,235.0079798014413
rotate,1460714033069,255,51.46268616916964,0,290.03312055433116,238.57043438516152
rotate,1460714033076,255,51.46268616916964,0,290.03312055433116,238.57043438516152
rotate,1460714033090,255,51.46268616916964,0,290.03312055433116,238.57043438516152
rotate,1460714033094,255,51.46268616916964,0,290.03312055433116,238.57043438516152
rotate,1460714033104,255,51.46268616916964,0,290.03312055433116,238.57043438516152
rotate,1460714033109,255,51.46268616916964,0,290.03312055433116,238.57043438516152
rotate,1460714033116,255,51.46268616916964,0,290.03312055433116,238.57043438516152
rotate,1460714033121,255,51.46268616916964,0,290.03312055433116,238.57043438516152
rotate,1460714033126,255,51.46268616916964,0,290.03312055433116,238.57043438516152
rotate,1460714033131,255,51.46268616916964,0,290.03312055433116,238.57043438516152
rotate,1460714033136,255,51.46268616916964,0,290.03312055433116,238.57043438516152
rotate,1460714033141,255,51.46268616916964,0,290.03312055433116,238.57043438516152
rotate,1460714033146,255,42.06542715377026,0,290.03312055433116,247.9676934005609
rotate,1460714033151,255,42.06542715377026,0,290.03312055433116,247.9676934005609
rotate,1460714033156,255,42.06542715377026,0,290.03312055433116,247.9676934005609
rotate,1460714033161,255,42.06542715377026,0,290.03312055433116,247.9676934005609
rotate,1460714033166,255,42.06542715377026,0,290.03312055433116,247.9676934005609
rotate,1460714033171,255,42.06542715377026,0,290.03312055433116,247.9676934005609
rotate,1460714033176,255,42.06542715377026,0,290.03312055433116,247.9676934005609
rotate,1460714033181,255,42.06542715377026,0,290.03312055433116,247.9676934005609
rotate,1460714033186,255,42.06542715377026,0,290.03312055433116,247.9676934005609
rotate,1460714033191,255,42.06542715377026,0,290.03312055433116,247.9676934005609
rotate,1460714033196,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033201,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033207,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033211,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033216,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033222,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033227,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033232,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033237,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033241,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033247,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033252,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033257,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033261,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033266,255,42.43985120062683,0,290.03312055433116,247.59326935370433
rotate,1460714033271,255,40.303225392924816,0,290.03312055433116,249.72989516140635
rotate,1460714033277,255,40.303225392924816,0,290.03312055433116,249.72989516140635
rotate,1460714033281,255,40.303225392924816,0,290.03312055433116,249.72989516140635
rotate,1460714033287,255,40.303225392924816,0,290.03312055433116,249.72989516140635
rotate,1460714033292,255,40.303225392924816,0,290.03312055433116,249.72989516140635
rotate,1460714033297,255,40.303225392924816,0,290.03312055433116,249.72989516140635
rotate,1460714033302,255,40.303225392924816,0,290.03312055433116,249.72989516140635
rotate,1460714033307,255,40.303225392924816,0,290.03312055433116,249.72989516140635
rotate,1460714033312,255,40.303225392924816,0,290.03312055433116,249.72989516140635
rotate,1460714033317,255,40.303225392924816,0,290.03312055433116,249.72989516140635
rotate,1460714033322,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033328,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033333,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033338,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033343,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033348,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033353,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033358,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033363,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033368,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033373,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033378,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033383,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033388,255,36.13728509498199,0,290.03312055433116,253.89583545934917
rotate,1460714033393,255,33.32923657857236,0,290.03312055433116,256.7038839757588
rotate,1460714033398,255,33.32923657857236,0,290.03312055433116,256.7038839757588
rotate,1460714033403,255,33.32923657857236,0,290.03312055433116,256.7038839757588
rotate,1460714033408,255,33.32923657857236,0,290.03312055433116,256.7038839757588
rotate,1460714033414,255,33.32923657857236,0,290.03312055433116,256.7038839757588
rotate,1460714033419,255,33.32923657857236,0,290.03312055433116,256.7038839757588
rotate,1460714033424,255,33.32923657857236,0,290.03312055433116,256.7038839757588
rotate,1460714033429,255,33.32923657857236,0,290.03312055433116,256.7038839757588
rotate,1460714033434,255,33.32923657857236,0,290.03312055433116,256.7038839757588
rotate,1460714033440,255,33.32923657857236,0,290.03312055433116,256.7038839757588
rotate,1460714033446,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033452,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033458,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033464,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033470,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033475,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033480,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033485,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033490,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033497,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033502,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033507,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033512,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033517,255,30.11656893635461,0,290.03312055433116,259.91655161797655
rotate,1460714033522,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033527,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033532,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033537,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033542,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033547,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033552,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033557,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033564,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033568,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033573,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033578,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033584,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033592,255,28.091107427987538,0,290.03312055433116,261.9420131263436
rotate,1460714033598,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033603,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033608,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033614,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033618,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033623,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033628,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033634,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033639,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033644,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033649,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033655,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033661,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033667,255,25.70695421472317,0,290.03312055433116,264.326166339608
rotate,1460714033673,223.09369553027864,22.309369553027864,0,290.03312055433116,267.7237510013033
rotate,1460714033678,223.09369553027864,22.309369553027864,0,290.03312055433116,267.7237510013033
rotate,1460714033684,223.09369553027864,22.309369553027864,0,290.03312055433116,267.7237510013033
rotate,1460714033691,223.09369553027864,22.309369553027864,0,290.03312055433116,267.7237510013033
rotate,1460714033697,223.09369553027864,22.309369553027864,0,290.03312055433116,267.7237510013033
rotate,1460714033702,223.09369553027864,22.309369553027864,0,290.03312055433116,267.7237510013033
rotate,1460714033708,223.09369553027864,22.309369553027864,0,290.03312055433116,267.7237510013033
rotate,1460714033714,223.09369553027864,22.309369553027864,0,290.03312055433116,267.7237510013033
rotate,1460714033719,188.61591014105556,18.861591014105556,0,290.03312055433116,271.1715295402256
rotate,1460714033725,188.61591014105556,18.861591014105556,0,290.03312055433116,271.1715295402256
rotate,1460714033731,188.61591014105556,18.861591014105556,0,290.03312055433116,271.1715295402256
rotate,1460714033736,188.61591014105556,18.861591014105556,0,290.03312055433116,271.1715295402256
rotate,1460714033741,188.61591014105556,18.861591014105556,0,290.03312055433116,271.1715295402256
rotate,1460714033746,188.61591014105556,18.861591014105556,0,290.03312055433116,271.1715295402256
rotate,1460714033751,188.61591014105556,18.861591014105556,0,290.03312055433116,271.1715295402256
rotate,1460714033756,188.61591014105556,18.861591014105556,0,290.03312055433116,271.1715295402256
rotate,1460714033763,188.61591014105556,18.861591014105556,0,290.03312055433116,271.1715295402256
rotate,1460714033769,188.61591014105556,18.861591014105556,0,290.03312055433116,271.1715295402256
rotate,1460714033775,188.61591014105556,18.861591014105556,0,290.03312055433116,271.1715295402256
rotate,1460714033783,188.61591014105556,18.861591014105556,0,290.03312055433116,271.1715295402256
rotate,1460714033789,188.61591014105556,18.861591014105556,0,290.03312055433116,271.1715295402256
rotate,1460714033794,168.15059270537006,16.815059270537006,0,290.03312055433116,273.21806128379416
rotate,1460714033800,168.15059270537006,16.815059270537006,0,290.03312055433116,273.21806128379416
rotate,1460714033806,168.15059270537006,16.815059270537006,0,290.03312055433116,273.21806128379416
rotate,1460714033812,168.15059270537006,16.815059270537006,0,290.03312055433116,273.21806128379416
rotate,1460714033818,168.15059270537006,16.815059270537006,0,290.03312055433116,273.21806128379416
rotate,1460714033825,168.15059270537006,16.815059270537006,0,290.03312055433116,273.21806128379416
rotate,1460714033831,168.15059270537006,16.815059270537006,0,290.03312055433116,273.21806128379416
rotate,1460714033836,168.15059270537006,16.815059270537006,0,290.03312055433116,273.21806128379416
rotate,1460714033841,168.15059270537006,16.815059270537006,0,290.03312055433116,273.21806128379416
rotate,1460714033846,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033851,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033856,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033862,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033867,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033872,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033877,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033882,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033887,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033893,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033899,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033904,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033909,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033914,126.20738243928088,12.620738243928088,0,290.03312055433116,277.4123823104031
rotate,1460714033919,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033925,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033930,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033936,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033941,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033946,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033951,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033956,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033961,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033966,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033971,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033976,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033981,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033986,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033991,101.01467234622078,10.101467234622078,0,290.03312055433116,279.9316533197091
rotate,1460714033996,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034001,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034006,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034011,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034016,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034021,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034026,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034031,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034036,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034041,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034046,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034051,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034056,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034061,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034067,92.28725956791891,9.228725956791891,0,290.03312055433116,280.8043945975393
rotate,1460714034072,40.44655922221921,4.044655922221921,0,290.03312055433116,285.98846463210924
rotate,1460714034077,40.44655922221921,4.044655922221921,0,290.03312055433116,285.98846463210924
rotate,1460714034082,40.44655922221921,4.044655922221921,0,290.03312055433116,285.98846463210924
rotate,1460714034087,40.44655922221921,4.044655922221921,0,290.03312055433116,285.98846463210924
rotate,1460714034092,40.44655922221921,4.044655922221921,0,290.03312055433116,285.98846463210924
rotate,1460714034097,40.44655922221921,4.044655922221921,0,290.03312055433116,285.98846463210924
rotate,1460714034102,40.44655922221921,4.044655922221921,0,290.03312055433116,285.98846463210924
rotate,1460714034107,40.44655922221921,4.044655922221921,0,290.03312055433116,285.98846463210924
rotate,1460714034112,40.44655922221921,4.044655922221921,0,290.03312055433116,285.98846463210924
rotate,1460714034118,40.44655922221921,4.044655922221921,0,290.03312055433116,285.98846463210924
rotate,1460714034124,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034130,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034136,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034141,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034146,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034152,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034157,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034162,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034167,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034173,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034179,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034185,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034191,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034196,39.17497535022392,3.9174975350223917,0,290.03312055433116,286.11562301930877
rotate,1460714034202,19.556563577921793,1.9556563577921793,0,290.03312055433116,288.077464196539
rotate,1460714034207,19.556563577921793,1.9556563577921793,0,290.03312055433116,288.077464196539
rotate,1460714034212,19.556563577921793,1.9556563577921793,0,290.03312055433116,288.077464196539
rotate,1460714034218,19.556563577921793,1.9556563577921793,0,290.03312055433116,288.077464196539
rotate,1460714034223,19.556563577921793,1.9556563577921793,0,290.03312055433116,288.077464196539
rotate,1460714034227,19.556563577921793,1.9556563577921793,0,290.03312055433116,288.077464196539
rotate,1460714034233,19.556563577921793,1.9556563577921793,0,290.03312055433116,288.077464196539
rotate,1460714034239,19.556563577921793,1.9556563577921793,0,290.03312055433116,288.077464196539
rotate,1460714034247,19.556563577921793,1.9556563577921793,0,290.03312055433116,288.077464196539
rotate,1460714034252,1.4591375642595494,0.14591375642595494,0,290.03312055433116,289.8872067979052
