1460713953604 Device(s) COM5  
1460713953625 Connected COM5  
1460713956839 Repl Initialized  
>> action,timestamp,output,input,setpoint,setdegree,heading
rotate,1460713957563,255,26.488762551249557,0,89.55376797915864,63.06500542790908
rotate,1460713957567,255,22.451031100705194,0,89.55376797915864,67.10273687845344
rotate,1460713957574,224.51031100705194,22.451031100705194,0,89.55376797915864,67.10273687845344
rotate,1460713957580,224.51031100705194,22.451031100705194,0,89.55376797915864,67.10273687845344
rotate,1460713957587,224.51031100705194,22.451031100705194,0,89.55376797915864,67.10273687845344
rotate,1460713957592,224.51031100705194,22.451031100705194,0,89.55376797915864,67.10273687845344
rotate,1460713957597,224.51031100705194,22.451031100705194,0,89.55376797915864,67.10273687845344
rotate,1460713957603,224.51031100705194,22.451031100705194,0,89.55376797915864,67.10273687845344
rotate,1460713957610,224.51031100705194,22.451031100705194,0,89.55376797915864,67.10273687845344
rotate,1460713957619,197.15520038765732,19.71552003876573,0,89.55376797915864,69.8382479403929
rotate,1460713957628,197.15520038765732,19.71552003876573,0,89.55376797915864,69.8382479403929
rotate,1460713957634,197.15520038765732,19.71552003876573,0,89.55376797915864,69.8382479403929
rotate,1460713957638,197.15520038765732,19.71552003876573,0,89.55376797915864,69.8382479403929
rotate,1460713957644,197.15520038765732,19.71552003876573,0,89.55376797915864,69.8382479403929
rotate,1460713957653,197.15520038765732,19.71552003876573,0,89.55376797915864,69.8382479403929
rotate,1460713957659,197.15520038765732,19.71552003876573,0,89.55376797915864,69.8382479403929
rotate,1460713957664,197.15520038765732,19.71552003876573,0,89.55376797915864,69.8382479403929
rotate,1460713957669,197.15520038765732,19.71552003876573,0,89.55376797915864,69.8382479403929
rotate,1460713957675,197.15520038765732,19.71552003876573,0,89.55376797915864,69.8382479403929
rotate,1460713957681,197.15520038765732,19.71552003876573,0,89.55376797915864,69.8382479403929
rotate,1460713957686,197.15520038765732,19.71552003876573,0,89.55376797915864,69.8382479403929
rotate,1460713957690,197.15520038765732,19.71552003876573,0,89.55376797915864,69.8382479403929
rotate,1460713957695,195.7985707327522,19.57985707327522,0,89.55376797915864,69.97391090588341
rotate,1460713957702,195.7985707327522,19.57985707327522,0,89.55376797915864,69.97391090588341
rotate,1460713957709,195.7985707327522,19.57985707327522,0,89.55376797915864,69.97391090588341
rotate,1460713957715,195.7985707327522,19.57985707327522,0,89.55376797915864,69.97391090588341
rotate,1460713957722,195.7985707327522,19.57985707327522,0,89.55376797915864,69.97391090588341
rotate,1460713957726,195.7985707327522,19.57985707327522,0,89.55376797915864,69.97391090588341
rotate,1460713957731,195.7985707327522,19.57985707327522,0,89.55376797915864,69.97391090588341
rotate,1460713957737,195.7985707327522,19.57985707327522,0,89.55376797915864,69.97391090588341
rotate,1460713957741,195.7985707327522,19.57985707327522,0,89.55376797915864,69.97391090588341
rotate,1460713957746,155.53852803510878,15.553852803510878,0,89.55376797915864,73.99991517564776
rotate,1460713957752,155.53852803510878,15.553852803510878,0,89.55376797915864,73.99991517564776
rotate,1460713957757,155.53852803510878,15.553852803510878,0,89.55376797915864,73.99991517564776
rotate,1460713957762,155.53852803510878,15.553852803510878,0,89.55376797915864,73.99991517564776
rotate,1460713957767,155.53852803510878,15.553852803510878,0,89.55376797915864,73.99991517564776
rotate,1460713957772,155.53852803510878,15.553852803510878,0,89.55376797915864,73.99991517564776
rotate,1460713957778,155.53852803510878,15.553852803510878,0,89.55376797915864,73.99991517564776
rotate,1460713957782,155.53852803510878,15.553852803510878,0,89.55376797915864,73.99991517564776
rotate,1460713957787,155.53852803510878,15.553852803510878,0,89.55376797915864,73.99991517564776
rotate,1460713957793,155.53852803510878,15.553852803510878,0,89.55376797915864,73.99991517564776
rotate,1460713957800,155.53852803510878,15.553852803510878,0,89.55376797915864,73.99991517564776
rotate,1460713957806,155.53852803510878,15.553852803510878,0,89.55376797915864,73.99991517564776
rotate,1460713957812,155.53852803510878,15.553852803510878,0,89.55376797915864,73.99991517564776
rotate,1460713957819,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957825,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957830,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957837,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957841,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957847,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957852,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957856,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957861,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957866,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957871,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957877,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957881,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957886,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957892,142.16931126769765,14.216931126769765,0,89.55376797915864,75.33683685238887
rotate,1460713957896,142.16931126769765,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957901,103.2375621177573,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957907,103.2375621177573,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957912,103.2375621177573,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957919,103.2375621177573,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957923,103.2375621177573,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957928,103.2375621177573,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957934,103.2375621177573,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957941,103.2375621177573,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957946,103.2375621177573,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957950,103.2375621177573,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957955,103.2375621177573,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957961,103.2375621177573,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957968,103.2375621177573,10.32375621177573,0,89.55376797915864,79.2300117673829
rotate,1460713957975,102.44838897922293,10.244838897922293,0,89.55376797915864,79.30892908123634
rotate,1460713957981,102.44838897922293,10.244838897922293,0,89.55376797915864,79.30892908123634
rotate,1460713957987,102.44838897922293,10.244838897922293,0,89.55376797915864,79.30892908123634
rotate,1460713957993,102.44838897922293,10.244838897922293,0,89.55376797915864,79.30892908123634
rotate,1460713958002,102.44838897922293,10.244838897922293,0,89.55376797915864,79.30892908123634
rotate,1460713958008,102.44838897922293,10.244838897922293,0,89.55376797915864,79.30892908123634
rotate,1460713958013,102.44838897922293,10.244838897922293,0,89.55376797915864,79.30892908123634
rotate,1460713958018,51.390659535015146,5.139065953501515,0,89.55376797915864,84.41470202565712
rotate,1460713958023,51.390659535015146,5.139065953501515,0,89.55376797915864,84.41470202565712
rotate,1460713958028,51.390659535015146,5.139065953501515,0,89.55376797915864,84.41470202565712
rotate,1460713958033,51.390659535015146,5.139065953501515,0,89.55376797915864,84.41470202565712
rotate,1460713958038,51.390659535015146,5.139065953501515,0,89.55376797915864,84.41470202565712
rotate,1460713958044,51.390659535015146,5.139065953501515,0,89.55376797915864,84.41470202565712
rotate,1460713958050,51.390659535015146,5.139065953501515,0,89.55376797915864,84.41470202565712
rotate,1460713958055,51.390659535015146,5.139065953501515,0,89.55376797915864,84.41470202565712
rotate,1460713958061,51.390659535015146,5.139065953501515,0,89.55376797915864,84.41470202565712
rotate,1460713958067,51.390659535015146,5.139065953501515,0,89.55376797915864,84.41470202565712
rotate,1460713958082,51.390659535015146,5.139065953501515,0,89.55376797915864,84.41470202565712
rotate,1460713958087,51.390659535015146,5.139065953501515,0,89.55376797915864,84.41470202565712
rotate,1460713958092,51.390659535015146,5.139065953501515,0,89.55376797915864,84.41470202565712
rotate,1460713958097,63.1994280171169,6.31994280171169,0,89.55376797915864,83.23382517744695
rotate,1460713958102,63.1994280171169,6.31994280171169,0,89.55376797915864,83.23382517744695
rotate,1460713958107,63.1994280171169,6.31994280171169,0,89.55376797915864,83.23382517744695
rotate,1460713958112,63.1994280171169,6.31994280171169,0,89.55376797915864,83.23382517744695
rotate,1460713958118,63.1994280171169,6.31994280171169,0,89.55376797915864,83.23382517744695
rotate,1460713958124,63.1994280171169,6.31994280171169,0,89.55376797915864,83.23382517744695
rotate,1460713958129,63.1994280171169,6.31994280171169,0,89.55376797915864,83.23382517744695
rotate,1460713958134,63.1994280171169,6.31994280171169,0,89.55376797915864,83.23382517744695
rotate,1460713958139,63.1994280171169,6.31994280171169,0,89.55376797915864,83.23382517744695
rotate,1460713958144,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958149,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958155,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958161,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958166,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958171,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958176,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958182,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958188,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958194,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958199,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958205,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958210,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958217,12.856705545536897,1.2856705545536897,0,89.55376797915864,90.83943853371233
rotate,1460713958223,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958228,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958233,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958238,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958243,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958248,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958253,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958258,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958263,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958268,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958273,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958278,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958283,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958288,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958293,39.81247331237313,3.981247331237313,0,89.55376797915864,93.53501531039595
rotate,1460713958298,42.01572094041893,4.201572094041893,0,89.55376797915864,93.75534007320053
rotate,1460713958303,42.01572094041893,4.201572094041893,0,89.55376797915864,93.75534007320053
rotate,1460713958308,42.01572094041893,4.201572094041893,0,89.55376797915864,93.75534007320053
rotate,1460713958313,42.01572094041893,4.201572094041893,0,89.55376797915864,93.75534007320053
rotate,1460713958318,42.01572094041893,4.201572094041893,0,89.55376797915864,93.75534007320053
rotate,1460713958323,42.01572094041893,4.201572094041893,0,89.55376797915864,93.75534007320053
rotate,1460713958328,42.01572094041893,4.201572094041893,0,89.55376797915864,93.75534007320053
rotate,1460713958333,42.01572094041893,4.201572094041893,0,89.55376797915864,93.75534007320053
rotate,1460713958338,42.01572094041893,4.201572094041893,0,89.55376797915864,93.75534007320053
rotate,1460713958343,42.01572094041893,4.201572094041893,0,89.55376797915864,93.75534007320053
rotate,1460713958348,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958353,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958358,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958363,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958368,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958373,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958378,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958383,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958388,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958393,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958398,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958402,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958408,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958413,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958418,4.317954786315283,0.43179547863152834,0,89.55376797915864,89.12197250052711
rotate,1460713958423,28.683537998021222,2.8683537998021222,0,89.55376797915864,86.68541417935651
rotate,1460713958428,28.683537998021222,2.8683537998021222,0,89.55376797915864,86.68541417935651
rotate,1460713958432,28.683537998021222,2.8683537998021222,0,89.55376797915864,86.68541417935651
rotate,1460713958438,28.683537998021222,2.8683537998021222,0,89.55376797915864,86.68541417935651
rotate,1460713958443,28.683537998021222,2.8683537998021222,0,89.55376797915864,86.68541417935651
rotate,1460713958448,28.683537998021222,2.8683537998021222,0,89.55376797915864,86.68541417935651
rotate,1460713958453,28.683537998021222,2.8683537998021222,0,89.55376797915864,86.68541417935651
rotate,1460713958459,28.683537998021222,2.8683537998021222,0,89.55376797915864,86.68541417935651
rotate,1460713958463,28.683537998021222,2.8683537998021222,0,89.55376797915864,86.68541417935651
rotate,1460713958468,28.683537998021222,2.8683537998021222,0,89.55376797915864,86.68541417935651
rotate,1460713958474,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958479,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958484,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958489,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958494,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958499,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958504,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958509,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958516,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958522,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958528,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958533,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958538,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958544,6.683075735348325,0.6683075735348325,0,89.55376797915864,90.22207555269347
rotate,1460713958548,6.683075735348325,2.0003873937755543,0,89.55376797915864,91.55415537293419
rotate,1460713958554,20.003873937755543,2.0003873937755543,0,89.55376797915864,91.55415537293419
rotate,1460713958560,20.003873937755543,2.0003873937755543,0,89.55376797915864,91.55415537293419
rotate,1460713958564,20.003873937755543,2.0003873937755543,0,89.55376797915864,91.55415537293419
rotate,1460713958568,20.003873937755543,2.0003873937755543,0,89.55376797915864,91.55415537293419
rotate,1460713958574,20.003873937755543,2.0003873937755543,0,89.55376797915864,91.55415537293419
rotate,1460713958579,20.003873937755543,2.0003873937755543,0,89.55376797915864,91.55415537293419
rotate,1460713958584,20.003873937755543,2.0003873937755543,0,89.55376797915864,91.55415537293419
rotate,1460713958589,20.003873937755543,2.0003873937755543,0,89.55376797915864,91.55415537293419
rotate,1460713958593,20.003873937755543,2.0003873937755543,0,89.55376797915864,91.55415537293419
rotate,1460713958598,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958604,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958609,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958614,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958619,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958623,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958629,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958634,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958639,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958643,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958649,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958654,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958659,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958664,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958668,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958673,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958679,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958683,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958689,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958693,11.150239738100396,1.1150239738100396,0,89.55376797915864,90.66879195296868
rotate,1460713958699,8.903764539532943,0.8903764539532943,0,89.55376797915864,90.44414443311193
