action,timestamp,output,input,setpoint,setdegree,heading
forward,1460703323874,NaN,0,0,27.911179461191026,27.911179461191026
forward,1460703323888,0,0,0,27.911179461191026,27.911179461191026
forward,1460703323893,0,0,0,27.911179461191026,27.911179461191026
forward,1460703323899,0,0,0,27.911179461191026,27.911179461191026
forward,1460703323908,0,0,0,27.911179461191026,27.911179461191026
forward,1460703323915,255,29.22948359866419,0,27.911179461191026,57.140663059855214
forward,1460703323925,255,29.22948359866419,0,27.911179461191026,57.140663059855214
forward,1460703323932,255,29.22948359866419,0,27.911179461191026,57.140663059855214
forward,1460703323939,255,29.22948359866419,0,27.911179461191026,57.140663059855214
forward,1460703323944,255,29.22948359866419,0,27.911179461191026,57.140663059855214
forward,1460703323949,255,29.22948359866419,0,27.911179461191026,57.140663059855214
forward,1460703323959,255,29.22948359866419,0,27.911179461191026,57.140663059855214
forward,1460703323969,255,29.22948359866419,0,27.911179461191026,57.140663059855214
forward,1460703323976,255,29.22948359866419,0,27.911179461191026,57.140663059855214
forward,1460703323989,255,29.22948359866419,0,27.911179461191026,57.140663059855214
forward,1460703323997,21.530792667870458,0.43061585335740915,0,27.911179461191026,28.341795314548435
forward,1460703324001,21.530792667870458,0.43061585335740915,0,27.911179461191026,28.341795314548435
forward,1460703324007,21.530792667870458,0.43061585335740915,0,27.911179461191026,28.341795314548435
forward,1460703324014,21.530792667870458,0.43061585335740915,0,27.911179461191026,28.341795314548435
forward,1460703324021,21.530792667870458,0.43061585335740915,0,27.911179461191026,28.341795314548435
forward,1460703324028,21.530792667870458,0.43061585335740915,0,27.911179461191026,28.341795314548435
forward,1460703324038,21.530792667870458,0.43061585335740915,0,27.911179461191026,28.341795314548435
forward,1460703324057,89.99170408725075,1.799834081745015,0,27.911179461191026,29.71101354293604
forward,1460703324066,89.99170408725075,1.799834081745015,0,27.911179461191026,29.71101354293604
forward,1460703324075,89.99170408725075,1.799834081745015,0,27.911179461191026,29.71101354293604
forward,1460703324082,89.99170408725075,1.799834081745015,0,27.911179461191026,29.71101354293604
forward,1460703324087,89.99170408725075,1.799834081745015,0,27.911179461191026,29.71101354293604
forward,1460703324092,89.99170408725075,1.799834081745015,0,27.911179461191026,29.71101354293604
forward,1460703324097,89.99170408725075,1.799834081745015,0,27.911179461191026,29.71101354293604
forward,1460703324103,89.99170408725075,1.799834081745015,0,27.911179461191026,29.71101354293604
forward,1460703324108,89.99170408725075,1.799834081745015,0,27.911179461191026,29.71101354293604
forward,1460703324114,89.99170408725075,1.799834081745015,0,27.911179461191026,29.71101354293604
forward,1460703324122,89.99170408725075,1.799834081745015,0,27.911179461191026,29.71101354293604
forward,1460703324131,89.99170408725075,1.799834081745015,0,27.911179461191026,29.71101354293604
forward,1460703324137,89.99170408725075,1.799834081745015,0,27.911179461191026,29.71101354293604
forward,1460703324143,86.56635576556707,1.7313271153113412,0,27.911179461191026,29.642506576502367
forward,1460703324148,86.56635576556707,1.7313271153113412,0,27.911179461191026,29.642506576502367
forward,1460703324153,86.56635576556707,1.7313271153113412,0,27.911179461191026,29.642506576502367
forward,1460703324160,86.56635576556707,1.7313271153113412,0,27.911179461191026,29.642506576502367
forward,1460703324165,86.56635576556707,1.7313271153113412,0,27.911179461191026,29.642506576502367
forward,1460703324170,86.56635576556707,1.7313271153113412,0,27.911179461191026,29.642506576502367
forward,1460703324176,86.56635576556707,1.7313271153113412,0,27.911179461191026,29.642506576502367
forward,1460703324182,86.56635576556707,1.7313271153113412,0,27.911179461191026,29.642506576502367
forward,1460703324187,86.56635576556707,1.7313271153113412,0,27.911179461191026,29.642506576502367
forward,1460703324194,26.465541868977738,0.5293108373795548,0,27.911179461191026,28.44049029857058
forward,1460703324199,26.465541868977738,0.5293108373795548,0,27.911179461191026,28.44049029857058
forward,1460703324207,26.465541868977738,0.5293108373795548,0,27.911179461191026,28.44049029857058
forward,1460703324216,26.465541868977738,0.5293108373795548,0,27.911179461191026,28.44049029857058
forward,1460703324221,26.465541868977738,0.5293108373795548,0,27.911179461191026,28.44049029857058
forward,1460703324228,26.465541868977738,0.5293108373795548,0,27.911179461191026,28.44049029857058
forward,1460703324235,26.465541868977738,0.5293108373795548,0,27.911179461191026,28.44049029857058
forward,1460703324241,26.465541868977738,0.5293108373795548,0,27.911179461191026,28.44049029857058
forward,1460703324247,26.465541868977738,0.5293108373795548,0,27.911179461191026,28.44049029857058
forward,1460703324252,26.465541868977738,0.5293108373795548,0,27.911179461191026,28.44049029857058
forward,1460703324257,26.465541868977738,0.5293108373795548,0,27.911179461191026,28.44049029857058
forward,1460703324262,26.465541868977738,0.5293108373795548,0,27.911179461191026,28.44049029857058
forward,1460703324269,46.91980869474204,0.9383961738948408,0,27.911179461191026,28.849575635085866
forward,1460703324275,46.91980869474204,0.9383961738948408,0,27.911179461191026,28.849575635085866
forward,1460703324279,46.91980869474204,0.9383961738948408,0,27.911179461191026,28.849575635085866
forward,1460703324285,46.91980869474204,0.9383961738948408,0,27.911179461191026,28.849575635085866
forward,1460703324290,46.91980869474204,0.9383961738948408,0,27.911179461191026,28.849575635085866
forward,1460703324296,46.91980869474204,0.9383961738948408,0,27.911179461191026,28.849575635085866
forward,1460703324302,46.91980869474204,0.9383961738948408,0,27.911179461191026,28.849575635085866
forward,1460703324308,46.91980869474204,0.9383961738948408,0,27.911179461191026,28.849575635085866
forward,1460703324314,46.91980869474204,0.9383961738948408,0,27.911179461191026,28.849575635085866
forward,1460703324321,76.66386403429257,1.5332772806858515,0,27.911179461191026,29.444456741876877
forward,1460703324328,76.66386403429257,1.5332772806858515,0,27.911179461191026,29.444456741876877
forward,1460703324333,76.66386403429257,1.5332772806858515,0,27.911179461191026,29.444456741876877
forward,1460703324338,76.66386403429257,1.5332772806858515,0,27.911179461191026,29.444456741876877
forward,1460703324344,76.66386403429257,1.5332772806858515,0,27.911179461191026,29.444456741876877
forward,1460703324349,76.66386403429257,1.5332772806858515,0,27.911179461191026,29.444456741876877
forward,1460703324353,76.66386403429257,1.5332772806858515,0,27.911179461191026,29.444456741876877
forward,1460703324358,76.66386403429257,1.5332772806858515,0,27.911179461191026,29.444456741876877
forward,1460703324364,76.66386403429257,1.5332772806858515,0,27.911179461191026,29.444456741876877
forward,1460703324369,76.66386403429257,1.5332772806858515,0,27.911179461191026,29.444456741876877
forward,1460703324375,76.66386403429257,1.5332772806858515,0,27.911179461191026,29.444456741876877
forward,1460703324381,76.66386403429257,1.5332772806858515,0,27.911179461191026,29.444456741876877
forward,1460703324386,76.66386403429257,1.5332772806858515,0,27.911179461191026,29.444456741876877
forward,1460703324390,76.66386403429257,1.3132397290098865,0,27.911179461191026,29.224419190200912
forward,1460703324395,65.66198645049433,1.3132397290098865,0,27.911179461191026,29.224419190200912
forward,1460703324402,65.66198645049433,1.3132397290098865,0,27.911179461191026,29.224419190200912
forward,1460703324408,65.66198645049433,1.3132397290098865,0,27.911179461191026,29.224419190200912
forward,1460703324414,65.66198645049433,1.3132397290098865,0,27.911179461191026,29.224419190200912
forward,1460703324420,65.66198645049433,1.3132397290098865,0,27.911179461191026,29.224419190200912
forward,1460703324426,65.66198645049433,1.3132397290098865,0,27.911179461191026,29.224419190200912
forward,1460703324434,65.66198645049433,1.3132397290098865,0,27.911179461191026,29.224419190200912
forward,1460703324441,22.713253032501513,0.45426506065003025,0,27.911179461191026,28.365444521841056
forward,1460703324446,22.713253032501513,0.45426506065003025,0,27.911179461191026,28.365444521841056
forward,1460703324452,22.713253032501513,0.45426506065003025,0,27.911179461191026,28.365444521841056
forward,1460703324459,22.713253032501513,0.45426506065003025,0,27.911179461191026,28.365444521841056
forward,1460703324464,22.713253032501513,0.45426506065003025,0,27.911179461191026,28.365444521841056
forward,1460703324471,22.713253032501513,0.45426506065003025,0,27.911179461191026,28.365444521841056
forward,1460703324478,22.713253032501513,0.45426506065003025,0,27.911179461191026,28.365444521841056
forward,1460703324485,22.713253032501513,0.45426506065003025,0,27.911179461191026,28.365444521841056
forward,1460703324491,22.713253032501513,0.45426506065003025,0,27.911179461191026,28.365444521841056
forward,1460703324496,22.713253032501513,0.45426506065003025,0,27.911179461191026,28.365444521841056
forward,1460703324501,22.713253032501513,0.45426506065003025,0,27.911179461191026,28.365444521841056
forward,1460703324510,22.713253032501513,0.45426506065003025,0,27.911179461191026,28.365444521841056
forward,1460703324520,25.71313298391491,0.5142626596782982,0,27.911179461191026,28.425442120869324
forward,1460703324527,25.71313298391491,0.5142626596782982,0,27.911179461191026,28.425442120869324
forward,1460703324536,25.71313298391491,0.5142626596782982,0,27.911179461191026,28.425442120869324
forward,1460703324542,6.076767557746621,0.12153535115493241,0,27.911179461191026,27.789644110036093
forward,1460703324549,6.076767557746621,0.12153535115493241,0,27.911179461191026,27.789644110036093
forward,1460703324557,6.076767557746621,0.12153535115493241,0,27.911179461191026,27.789644110036093
forward,1460703324563,6.076767557746621,0.12153535115493241,0,27.911179461191026,27.789644110036093
forward,1460703324570,6.076767557746621,0.12153535115493241,0,27.911179461191026,27.789644110036093
forward,1460703324576,6.076767557746621,0.12153535115493241,0,27.911179461191026,27.789644110036093
forward,1460703324581,6.076767557746621,0.12153535115493241,0,27.911179461191026,27.789644110036093
forward,1460703324586,6.076767557746621,0.12153535115493241,0,27.911179461191026,27.789644110036093
forward,1460703324592,8.418152157363146,0.16836304314726291,0,27.911179461191026,27.742816418043763
forward,1460703324598,8.418152157363146,0.16836304314726291,0,27.911179461191026,27.742816418043763
forward,1460703324603,8.418152157363146,0.16836304314726291,0,27.911179461191026,27.742816418043763
forward,1460703324608,8.418152157363146,0.16836304314726291,0,27.911179461191026,27.742816418043763
forward,1460703324613,8.418152157363146,0.16836304314726291,0,27.911179461191026,27.742816418043763
forward,1460703324618,8.418152157363146,0.16836304314726291,0,27.911179461191026,27.742816418043763
forward,1460703324624,8.418152157363146,0.16836304314726291,0,27.911179461191026,27.742816418043763
forward,1460703324630,8.418152157363146,0.16836304314726291,0,27.911179461191026,27.742816418043763
forward,1460703324635,8.418152157363146,0.16836304314726291,0,27.911179461191026,27.742816418043763
forward,1460703324641,8.065373733096592,0.16130747466193185,0,27.911179461191026,28.072486935852957
forward,1460703324648,8.065373733096592,0.16130747466193185,0,27.911179461191026,28.072486935852957
forward,1460703324655,8.065373733096592,0.16130747466193185,0,27.911179461191026,28.072486935852957
forward,1460703324661,8.065373733096592,0.16130747466193185,0,27.911179461191026,28.072486935852957
forward,1460703324666,8.065373733096592,0.16130747466193185,0,27.911179461191026,28.072486935852957
forward,1460703324671,8.065373733096592,0.16130747466193185,0,27.911179461191026,28.072486935852957
forward,1460703324676,8.065373733096592,0.16130747466193185,0,27.911179461191026,28.072486935852957
forward,1460703324686,8.065373733096592,0.16130747466193185,0,27.911179461191026,28.072486935852957
forward,1460703324694,8.065373733096592,0.16130747466193185,0,27.911179461191026,28.072486935852957
forward,1460703324702,8.065373733096592,0.16130747466193185,0,27.911179461191026,28.072486935852957
forward,1460703324710,8.065373733096592,0.16130747466193185,0,27.911179461191026,28.072486935852957
